,관측일,국내 지점번호,일 평균기온,최고기온,최저기온,일 평균 전운량,일조합,일 강수량
0,20090101,105,-1.0,4.3,-5.9,-9.0,8.3,-9.0
1,20090102,105,0.9,5.9,-2.8,-9.0,9.0,-9.0
2,20090103,105,2.5,7.2,-1.4,-9.0,8.9,-9.0
3,20090104,105,3.1,7.3,0.7,-9.0,7.0,-9.0
4,20090105,105,2.4,6.7,-0.3,-9.0,7.9,-9.0
5,20090106,105,1.7,6.4,-1.8,-9.0,7.9,-9.0
6,20090107,105,2.7,6.7,-0.9,-9.0,8.2,-9.0
7,20090108,105,2.7,6.1,0.1,-9.0,6.4,-9.0
8,20090109,105,1.9,4.6,-0.8,-9.0,3.1,-9.0
9,20090110,105,-2.3,1.6,-4.7,-9.0,8.9,-9.0
10,20090111,105,-3.9,0.4,-7.3,-9.0,9.1,-9.0
11,20090112,105,-5.1,-1.0,-8.5,-9.0,8.7,-9.0
12,20090113,105,-2.1,2.8,-6.6,-9.0,9.2,-9.0
13,20090114,105,-2.3,0.8,-6.0,-9.0,9.2,-9.0
14,20090115,105,-2.4,3.5,-7.0,-9.0,9.1,-9.0
15,20090116,105,1.1,4.3,-2.1,-9.0,7.8,-9.0
16,20090117,105,2.7,7.6,-0.5,-9.0,8.5,-9.0
17,20090118,105,4.4,8.9,-0.6,-9.0,3.3,0.4
18,20090119,105,3.9,6.6,0.4,-9.0,8.8,-9.0
19,20090120,105,4.7,8.7,1.6,-9.0,7.3,-9.0
20,20090121,105,5.8,9.8,3.7,-9.0,3.7,-9.0
21,20090122,105,6.6,11.7,2.2,-9.0,7.1,-9.0
22,20090123,105,-3.6,8.4,-8.5,-9.0,8.9,-9.0
23,20090124,105,-4.7,-0.8,-9.6,-9.0,6.3,-9.0
24,20090125,105,-1.7,1.7,-6.8,-9.0,6.0,0.1
25,20090126,105,0.0,2.8,-1.6,-9.0,6.5,-9.0
26,20090127,105,0.2,4.7,-3.5,-9.0,9.3,-9.0
27,20090128,105,3.4,9.8,-1.5,-9.0,9.5,-9.0
28,20090129,105,5.5,9.3,1.8,-9.0,1.6,-9.0
29,20090130,105,5.2,6.6,4.4,-9.0,0.0,13.5
30,20090131,105,4.0,6.3,1.7,-9.0,0.0,10.0
31,20090201,105,3.6,6.6,2.0,-9.0,1.4,0.1
32,20090202,105,8.0,10.9,1.4,-9.0,0.6,-9.0
33,20090203,105,5.0,8.7,3.5,-9.0,0.0,2.0
34,20090204,105,6.4,10.8,1.8,-9.0,9.1,-9.0
35,20090205,105,7.5,11.2,4.1,-9.0,3.7,-9.0
36,20090206,105,5.9,9.0,2.6,-9.0,3.8,-9.0
37,20090207,105,7.5,12.5,4.9,-9.0,5.1,-9.0
38,20090208,105,6.3,10.4,2.0,-9.0,9.1,-9.0
39,20090209,105,8.0,11.2,5.7,-9.0,2.3,-9.0
40,20090210,105,6.8,10.1,4.6,-9.0,9.2,-9.0
41,20090211,105,8.1,11.5,5.8,-9.0,8.4,-9.0
42,20090212,105,8.8,12.8,3.8,-9.0,1.6,-9.0
43,20090213,105,9.3,21.3,6.8,-9.0,2.2,5.5
44,20090214,105,9.6,13.4,7.2,-9.0,2.9,-9.0
45,20090215,105,2.5,7.8,-1.1,-9.0,1.0,0.5
46,20090216,105,-1.4,2.8,-5.5,-9.0,10.0,-9.0
47,20090217,105,-0.9,2.6,-6.1,-9.0,10.2,-9.0
48,20090218,105,2.2,5.6,-0.9,-9.0,8.3,-9.0
49,20090219,105,3.7,7.0,0.9,-9.0,1.4,-9.0
50,20090220,105,2.8,5.0,-1.5,-9.0,6.8,-9.0
51,20090221,105,2.8,7.9,-2.8,-9.0,10.1,-9.0
52,20090222,105,6.6,9.4,4.7,-9.0,0.2,-9.0
53,20090223,105,4.5,6.0,3.0,-9.0,0.0,10.0
54,20090224,105,7.7,11.8,2.5,-9.0,3.1,-9.0
55,20090225,105,6.3,9.6,3.3,-9.0,2.0,2.5
56,20090226,105,4.8,8.1,2.4,-9.0,4.6,-9.0
57,20090227,105,5.1,9.6,1.8,-9.0,9.3,-9.0
58,20090228,105,4.6,8.9,0.9,-9.0,6.8,-9.0
59,20090301,105,4.8,9.7,0.1,-9.0,10.5,0.4
60,20090302,105,3.3,6.4,1.2,-9.0,5.0,8.0
61,20090303,105,4.7,8.5,2.2,-9.0,0.9,-9.0
62,20090304,105,5.8,10.2,3.0,-9.0,7.4,-9.0
63,20090305,105,6.9,10.2,2.4,-9.0,0.0,0.5
64,20090306,105,6.2,10.3,1.9,-9.0,9.2,-9.0
65,20090307,105,6.4,11.3,0.4,-9.0,10.5,-9.0
66,20090308,105,9.1,13.0,4.6,-9.0,7.2,-9.0
67,20090309,105,10.7,13.7,8.1,-9.0,8.7,-9.0
68,20090310,105,5.8,9.3,1.7,-9.0,10.7,-9.0
69,20090311,105,6.6,11.2,1.5,-9.0,8.1,-9.0
70,20090312,105,9.0,13.0,3.8,-9.0,6.1,0.0
71,20090313,105,5.9,9.6,1.1,-9.0,0.3,16.5
72,20090314,105,2.7,7.0,-2.1,-9.0,10.4,-9.0
73,20090315,105,7.6,11.9,2.6,-9.0,7.1,-9.0
74,20090316,105,11.5,14.6,8.8,-9.0,5.5,-9.0
75,20090317,105,16.5,22.0,9.3,-9.0,10.0,-9.0
76,20090318,105,20.3,23.9,17.1,-9.0,8.2,-9.0
77,20090319,105,14.9,24.0,6.3,-9.0,4.7,8.0
78,20090320,105,7.2,10.7,4.9,-9.0,5.8,-9.0
79,20090321,105,9.4,13.9,3.9,-9.0,8.0,0.0
80,20090322,105,9.1,10.7,7.0,-9.0,0.0,7.5
81,20090323,105,5.3,8.3,2.9,-9.0,0.4,7.5
82,20090324,105,4.9,9.2,1.0,-9.0,7.0,-9.0
83,20090325,105,4.5,8.0,0.1,-9.0,8.9,-9.0
84,20090326,105,5.3,8.6,2.7,-9.0,2.4,1.0
85,20090327,105,4.0,6.7,1.5,-9.0,8.1,-9.0
86,20090328,105,4.9,8.4,1.4,-9.0,9.7,2.0
87,20090329,105,3.5,4.8,2.4,-9.0,0.0,3.5
88,20090330,105,5.2,7.6,2.9,-9.0,0.5,4.5
89,20090331,105,4.3,7.6,3.2,-9.0,0.5,11.5
90,20090401,105,4.9,9.1,0.7,-9.0,7.9,2.5
91,20090402,105,9.6,13.6,4.0,-9.0,10.8,-9.0
92,20090403,105,12.5,17.6,8.2,-9.0,5.1,-9.0
93,20090404,105,11.9,16.9,7.2,-9.0,10.9,-9.0
94,20090405,105,12.3,16.4,8.5,-9.0,10.0,-9.0
95,20090406,105,16.0,21.4,11.3,-9.0,11.3,-9.0
96,20090407,105,12.9,16.3,7.7,-9.0,11.0,-9.0
97,20090408,105,12.1,18.0,5.2,-9.0,10.7,-9.0
98,20090409,105,19.4,25.8,9.8,-9.0,11.2,-9.0
99,20090410,105,21.8,28.4,16.6,-9.0,10.1,-9.0
100,20090411,105,13.1,19.6,8.1,-9.0,9.0,-9.0
101,20090412,105,13.9,20.2,6.4,-9.0,5.5,-9.0
102,20090413,105,19.4,24.0,14.7,-9.0,6.0,-9.0
103,20090414,105,9.6,18.9,4.9,-9.0,6.5,0.5
104,20090415,105,11.0,19.4,3.5,-9.0,1.8,9.5
105,20090416,105,7.6,11.1,5.3,-9.0,1.0,4.0
106,20090417,105,13.6,18.2,5.1,-9.0,10.9,-9.0
107,20090418,105,18.1,25.3,11.2,-9.0,11.1,-9.0
108,20090419,105,12.3,16.3,7.8,-9.0,4.9,-9.0
109,20090420,105,11.3,11.9,10.6,-9.0,0.0,29.0
110,20090421,105,13.5,15.9,10.8,-9.0,8.3,-9.0
111,20090422,105,12.4,18.0,8.0,-9.0,10.8,-9.0
112,20090423,105,10.5,14.7,5.7,-9.0,7.3,-9.0
113,20090424,105,10.8,14.6,7.4,-9.0,0.4,2.0
114,20090425,105,8.9,11.4,4.6,-9.0,0.0,7.5
115,20090426,105,9.7,13.9,4.2,-9.0,9.4,1.0
116,20090427,105,12.6,18.9,8.0,-9.0,7.9,-9.0
117,20090428,105,14.6,21.6,9.3,-9.0,11.7,-9.0
118,20090429,105,17.5,23.4,10.9,-9.0,11.8,-9.0
119,20090430,105,20.3,25.2,15.2,-9.0,7.7,-9.0
120,20090501,105,21.3,25.2,17.3,-9.0,10.2,-9.0
121,20090502,105,18.9,22.2,17.4,-9.0,0.8,-9.0
122,20090503,105,21.7,26.8,15.6,-9.0,11.7,-9.0
123,20090504,105,22.6,28.0,18.2,-9.0,12.2,-9.0
124,20090505,105,20.7,27.2,13.7,-9.0,11.7,-9.0
125,20090506,105,17.0,23.7,11.7,-9.0,12.0,-9.0
126,20090507,105,17.1,25.1,9.3,-9.0,12.1,-9.0
127,20090508,105,18.1,20.9,13.9,-9.0,9.7,-9.0
128,20090509,105,25.2,28.8,13.9,-9.0,3.9,-9.0
129,20090510,105,16.1,24.5,12.3,-9.0,0.2,0.5
130,20090511,105,14.2,15.8,12.3,-9.0,0.0,1.5
131,20090512,105,17.5,21.6,14.1,-9.0,4.9,0.5
132,20090513,105,19.2,24.7,12.8,-9.0,12.1,-9.0
133,20090514,105,20.1,25.8,14.5,-9.0,10.5,-9.0
134,20090515,105,15.7,17.6,13.7,-9.0,0.0,0.1
135,20090516,105,13.2,15.5,12.6,-9.0,0.0,18.5
136,20090517,105,15.3,19.7,12.5,-9.0,4.1,7.5
137,20090518,105,20.7,26.0,14.6,-9.0,12.0,-9.0
138,20090519,105,24.5,30.6,19.0,-9.0,11.3,-9.0
139,20090520,105,26.4,31.4,20.8,-9.0,7.0,-9.0
140,20090521,105,17.1,25.4,14.6,-9.0,0.0,13.5
141,20090522,105,19.7,23.9,14.2,-9.0,8.3,0.0
142,20090523,105,19.3,23.5,16.6,-9.0,2.4,0.4
143,20090524,105,18.0,21.3,15.1,-9.0,8.3,-9.0
144,20090525,105,23.3,29.6,16.2,-9.0,11.8,-9.0
145,20090526,105,21.5,26.7,16.8,-9.0,5.2,0.0
146,20090527,105,19.0,23.6,15.5,-9.0,11.8,-9.0
147,20090528,105,17.4,21.1,14.5,-9.0,10.2,-9.0
148,20090529,105,15.3,17.7,12.8,-9.0,1.9,-9.0
149,20090530,105,14.2,17.0,10.9,-9.0,0.1,0.4
150,20090531,105,18.0,23.6,10.8,-9.0,8.0,0.1
151,20090601,105,24.6,30.4,17.5,-9.0,11.8,-9.0
152,20090602,105,23.8,32.1,16.6,-9.0,7.0,23.0
153,20090603,105,17.6,22.6,15.1,-9.0,4.4,27.5
154,20090604,105,18.4,23.6,13.7,-9.0,8.7,-9.0
155,20090605,105,17.6,21.5,13.6,-9.0,4.3,0.1
156,20090606,105,16.1,17.6,15.1,-9.0,0.0,1.0
157,20090607,105,15.9,17.5,14.6,-9.0,0.0,0.0
158,20090608,105,17.2,22.0,11.7,-9.0,8.0,-9.0
159,20090609,105,17.3,19.0,15.8,-9.0,0.0,2.5
160,20090610,105,20.7,24.1,16.2,-9.0,4.2,10.0
161,20090611,105,24.1,28.2,17.2,-9.0,12.1,0.5
162,20090612,105,19.7,24.5,15.1,-9.0,11.5,1.5
163,20090613,105,19.9,23.8,15.6,-9.0,6.4,-9.0
164,20090614,105,17.3,18.7,16.2,-9.0,0.0,4.0
165,20090615,105,19.0,23.1,15.7,-9.0,3.9,1.5
166,20090616,105,17.4,20.0,16.0,-9.0,0.0,2.5
167,20090617,105,16.5,17.7,15.4,-9.0,0.0,3.0
168,20090618,105,20.2,28.0,16.5,-9.0,8.1,-9.0
169,20090619,105,20.0,25.1,17.5,-9.0,2.2,-9.0
170,20090620,105,22.0,23.4,19.5,-9.0,0.0,9.5
171,20090621,105,26.1,30.7,19.8,-9.0,9.4,-9.0
172,20090622,105,23.7,28.9,18.9,-9.0,5.3,0.0
173,20090623,105,26.5,32.2,17.6,-9.0,11.6,-9.0
174,20090624,105,27.8,33.3,22.4,-9.0,10.6,-9.0
175,20090625,105,28.4,31.5,24.6,-9.0,6.7,-9.0
176,20090626,105,30.1,34.1,25.8,-9.0,6.7,-9.0
177,20090627,105,29.0,32.8,24.9,-9.0,11.0,-9.0
178,20090628,105,27.0,30.6,23.2,-9.0,7.0,0.5
179,20090629,105,22.0,24.5,19.5,-9.0,1.0,15.5
180,20090630,105,21.1,23.9,19.3,-9.0,0.0,-9.0
181,20090701,105,23.3,27.3,19.4,-9.0,8.7,7.0
182,20090702,105,20.7,24.2,18.6,-9.0,2.1,2.5
183,20090703,105,21.0,24.4,17.4,-9.0,3.4,-9.0
184,20090704,105,21.8,25.2,18.7,-9.0,2.4,-9.0
185,20090705,105,23.4,27.7,19.1,-9.0,7.3,-9.0
186,20090706,105,23.2,26.2,20.0,-9.0,3.4,-9.0
187,20090707,105,21.4,24.0,19.6,-9.0,0.1,3.5
188,20090708,105,25.2,30.9,18.1,-9.0,6.3,-9.0
189,20090709,105,20.0,26.3,17.6,-9.0,0.0,132.0
190,20090710,105,25.6,32.3,16.1,-9.0,10.2,-9.0
191,20090711,105,26.8,32.3,22.3,-9.0,4.3,0.5
192,20090712,105,19.2,22.5,18.2,-9.0,0.0,132.0
193,20090713,105,24.7,29.2,19.1,-9.0,3.1,-9.0
194,20090714,105,24.8,30.9,21.9,-9.0,0.1,29.0
195,20090715,105,26.3,29.5,22.9,-9.0,6.5,1.0
196,20090716,105,27.7,31.1,24.3,-9.0,8.3,-9.0
197,20090717,105,26.6,30.9,23.4,-9.0,0.6,26.0
198,20090718,105,24.5,30.7,19.6,-9.0,0.0,18.5
199,20090719,105,21.8,24.9,19.0,-9.0,7.3,0.5
200,20090720,105,21.9,26.9,19.3,-9.0,2.1,0.0
201,20090721,105,23.6,28.6,20.3,-9.0,7.1,-9.0
202,20090722,105,21.9,24.7,20.2,-9.0,1.9,-9.0
203,20090723,105,21.8,26.6,18.3,-9.0,4.9,23.0
204,20090724,105,21.1,24.1,19.8,-9.0,2.8,4.9
205,20090725,105,19.4,21.1,18.4,-9.0,0.1,13.0
206,20090726,105,20.3,23.3,17.8,-9.0,1.0,-9.0
207,20090727,105,21.3,24.1,18.4,-9.0,5.3,-9.0
208,20090728,105,21.8,24.1,19.8,-9.0,0.4,0.2
209,20090729,105,21.0,23.0,19.3,-9.0,0.0,11.5
210,20090730,105,22.0,26.4,17.4,-9.0,9.1,-9.0
211,20090731,105,22.2,26.2,19.3,-9.0,4.7,-9.0
212,20090801,105,22.4,25.5,18.8,-9.0,0.9,-9.0
213,20090802,105,22.2,24.3,20.9,-9.0,0.0,-9.0
214,20090803,105,21.9,24.3,20.6,-9.0,0.2,-9.0
215,20090804,105,21.9,26.2,17.7,-9.0,7.8,-9.0
216,20090805,105,22.1,26.3,18.3,-9.0,6.8,-9.0
217,20090806,105,21.3,22.9,19.6,-9.0,0.0,3.5
218,20090807,105,21.3,22.5,20.1,-9.0,0.0,5.5
219,20090808,105,22.2,24.7,20.8,-9.0,0.0,0.1
220,20090809,105,23.7,27.1,21.4,-9.0,2.3,-9.0
221,20090810,105,23.0,25.3,21.5,-9.0,0.0,-9.0
222,20090811,105,22.4,25.0,20.7,-9.0,0.0,57.5
223,20090812,105,22.1,22.8,21.6,-9.0,0.0,87.0
224,20090813,105,23.8,26.4,20.9,-9.0,7.3,1.0
225,20090814,105,27.6,33.3,22.1,-9.0,11.5,-9.0
226,20090815,105,26.5,32.5,21.7,-9.0,12.0,-9.0
227,20090816,105,23.5,26.6,20.4,-9.0,1.9,-9.0
228,20090817,105,23.0,24.7,20.8,-9.0,0.0,-9.0
229,20090818,105,25.1,28.9,21.6,-9.0,5.3,-9.0
230,20090819,105,27.3,31.6,22.8,-9.0,8.0,-9.0
231,20090820,105,28.1,31.1,25.1,-9.0,0.5,0.5
232,20090821,105,27.1,33.4,21.9,-9.0,6.0,-9.0
233,20090822,105,26.0,29.3,23.5,-9.0,2.7,-9.0
234,20090823,105,25.7,31.5,18.0,-9.0,11.8,2.5
235,20090824,105,21.2,26.0,16.5,-9.0,3.9,-9.0
236,20090825,105,22.4,27.5,17.7,-9.0,9.6,-9.0
237,20090826,105,25.0,30.0,19.5,-9.0,5.6,1.0
238,20090827,105,21.4,23.1,20.0,-9.0,0.0,6.0
239,20090828,105,25.0,32.2,18.4,-9.0,9.9,-9.0
240,20090829,105,19.0,22.0,18.0,-9.0,0.0,5.5
241,20090830,105,19.5,23.1,16.3,-9.0,0.0,0.1
242,20090831,105,20.0,25.0,15.8,-9.0,5.9,-9.0
243,20090901,105,19.8,25.1,15.5,-9.0,5.4,-9.0
244,20090902,105,19.8,24.4,16.6,-9.0,6.5,-9.0
245,20090903,105,19.8,24.4,15.2,-9.0,4.2,-9.0
246,20090904,105,20.6,25.3,16.0,-9.0,9.0,-9.0
247,20090905,105,21.6,27.1,16.9,-9.0,9.3,-9.0
248,20090906,105,23.7,30.5,16.8,-9.0,7.0,-9.0
249,20090907,105,21.4,24.3,19.3,-9.0,0.0,2.5
250,20090908,105,20.1,23.4,17.6,-9.0,1.0,6.5
251,20090909,105,20.5,24.7,16.7,-9.0,7.7,-9.0
252,20090910,105,20.5,25.5,16.3,-9.0,7.8,-9.0
253,20090911,105,21.6,25.0,16.6,-9.0,2.6,0.0
254,20090912,105,19.2,24.6,15.8,-9.0,6.0,9.0
255,20090913,105,20.2,25.1,15.4,-9.0,9.8,-9.0
256,20090914,105,20.8,25.1,17.4,-9.0,0.2,-9.0
257,20090915,105,23.0,28.4,19.0,-9.0,10.2,-9.0
258,20090916,105,20.6,25.6,17.1,-9.0,11.0,-9.0
259,20090917,105,21.7,28.0,16.7,-9.0,7.6,-9.0
260,20090918,105,20.3,24.6,17.3,-9.0,7.1,0.3
261,20090919,105,18.4,22.3,15.4,-9.0,2.0,-9.0
262,20090920,105,18.7,22.9,14.1,-9.0,6.5,-9.0
263,20090921,105,19.1,21.2,17.1,-9.0,0.1,3.0
264,20090922,105,19.0,23.5,15.1,-9.0,10.5,-9.0
265,20090923,105,19.4,24.5,14.3,-9.0,8.7,-9.0
266,20090924,105,20.6,26.3,16.0,-9.0,7.2,-9.0
267,20090925,105,18.8,22.6,14.9,-9.0,0.0,-9.0
268,20090926,105,19.9,23.2,17.0,-9.0,0.3,-9.0
269,20090927,105,19.1,20.7,17.7,-9.0,0.0,13.0
270,20090928,105,18.1,20.8,15.9,-9.0,0.1,16.0
271,20090929,105,19.5,24.2,15.2,-9.0,5.6,-9.0
272,20090930,105,20.0,25.5,16.2,-9.0,8.7,-9.0
273,20091001,105,20.2,26.4,16.0,-9.0,7.7,-9.0
274,20091002,105,19.7,25.5,16.3,-9.0,7.1,-9.0
275,20091003,105,18.9,25.3,13.6,-9.0,10.7,-9.0
276,20091004,105,18.4,22.7,13.7,-9.0,9.0,-9.0
277,20091005,105,17.7,23.2,12.6,-9.0,10.8,-9.0
278,20091006,105,17.1,22.4,13.5,-9.0,9.6,-9.0
279,20091007,105,16.8,19.8,13.8,-9.0,0.0,3.5
280,20091008,105,15.1,18.0,10.9,-9.0,2.2,1.5
281,20091009,105,13.9,19.2,8.9,-9.0,8.8,-9.0
282,20091010,105,15.3,20.5,10.8,-9.0,9.6,-9.0
283,20091011,105,15.8,20.9,10.7,-9.0,6.8,-9.0
284,20091012,105,17.2,22.8,12.9,-9.0,8.1,-9.0
285,20091013,105,17.8,23.3,13.0,-9.0,9.4,0.0
286,20091014,105,14.1,18.8,12.2,-9.0,3.4,8.0
287,20091015,105,17.4,23.1,12.3,-9.0,10.1,-9.0
288,20091016,105,18.2,23.7,14.0,-9.0,7.8,-9.0
289,20091017,105,16.0,18.5,12.9,-9.0,5.0,0.4
290,20091018,105,16.1,20.7,12.1,-9.0,10.0,-9.0
291,20091019,105,14.7,18.7,10.7,-9.0,7.3,6.5
292,20091020,105,13.3,18.2,9.5,-9.0,10.0,-9.0
293,20091021,105,15.6,21.4,10.7,-9.0,9.7,-9.0
294,20091022,105,14.0,19.7,8.9,-9.0,8.0,-9.0
295,20091023,105,15.7,20.1,11.9,-9.0,5.3,-9.0
296,20091024,105,14.3,16.8,12.5,-9.0,0.0,-9.0
297,20091025,105,14.1,19.5,10.6,-9.0,5.4,-9.0
298,20091026,105,14.1,19.9,9.7,-9.0,7.4,-9.0
299,20091027,105,14.2,18.6,10.7,-9.0,7.6,-9.0
300,20091028,105,18.8,25.8,11.6,-9.0,8.1,-9.0
301,20091029,105,20.9,26.4,14.9,-9.0,8.2,-9.0
302,20091030,105,18.3,23.4,15.6,-9.0,6.1,0.3
303,20091031,105,14.1,18.7,11.1,-9.0,0.3,11.0
304,20091101,105,9.4,11.1,6.6,-9.0,0.0,50.0
305,20091102,105,1.9,6.8,-0.7,-9.0,0.3,40.5
306,20091103,105,5.9,11.6,-1.4,-9.0,9.7,-9.0
307,20091104,105,13.4,15.9,8.8,-9.0,0.8,-9.0
308,20091105,105,17.3,20.9,15.0,-9.0,8.7,-9.0
309,20091106,105,17.4,21.7,12.5,-9.0,6.4,-9.0
310,20091107,105,19.8,23.6,15.4,-9.0,6.3,-9.0
311,20091108,105,18.2,21.9,14.4,-9.0,0.0,4.0
312,20091109,105,13.1,14.5,11.4,-9.0,0.0,22.5
313,20091110,105,10.5,11.8,8.8,-9.0,0.0,33.5
314,20091111,105,7.4,8.9,6.6,-9.0,0.0,11.0
315,20091112,105,7.2,8.5,6.5,-9.0,0.0,4.5
316,20091113,105,8.0,8.9,6.6,-9.0,0.0,9.5
317,20091114,105,7.7,14.4,2.7,-9.0,9.0,-9.0
318,20091115,105,2.7,7.0,0.3,-9.0,9.3,-9.0
319,20091116,105,2.4,6.9,-0.8,-9.0,4.8,-9.0
320,20091117,105,3.3,7.6,-0.1,-9.0,6.9,-9.0
321,20091118,105,2.7,8.0,-2.1,-9.0,9.3,-9.0
322,20091119,105,5.0,8.8,2.6,-9.0,5.0,-9.0
323,20091120,105,4.2,8.5,1.8,-9.0,2.2,-9.0
324,20091121,105,4.3,8.9,0.3,-9.0,8.9,-9.0
325,20091122,105,6.5,10.6,1.7,-9.0,8.7,-9.0
326,20091123,105,9.7,15.1,5.8,-9.0,8.5,-9.0
327,20091124,105,8.5,14.2,5.0,-9.0,8.3,-9.0
328,20091125,105,8.5,12.8,5.2,-9.0,3.7,0.1
329,20091126,105,9.3,14.3,5.3,-9.0,6.1,0.0
330,20091127,105,9.3,14.2,4.7,-9.0,5.4,-9.0
331,20091128,105,5.8,7.7,5.3,-9.0,0.0,10.5
332,20091129,105,6.5,7.9,5.4,-9.0,0.0,4.0
333,20091130,105,7.1,11.4,4.6,-9.0,4.8,1.5
334,20091201,105,6.4,11.6,3.0,-9.0,8.2,-9.0
335,20091202,105,7.1,10.9,3.8,-9.0,2.6,-9.0
336,20091203,105,6.0,10.2,2.5,-9.0,2.7,1.0
337,20091204,105,6.2,11.7,2.4,-9.0,9.0,-9.0
338,20091205,105,2.6,6.6,-2.2,-9.0,7.1,1.5
339,20091206,105,0.1,4.6,-3.4,-9.0,9.0,-9.0
340,20091207,105,2.7,8.2,-1.0,-9.0,8.9,-9.0
341,20091208,105,5.8,9.4,1.8,-9.0,1.1,-9.0
342,20091209,105,6.4,8.2,4.5,-9.0,0.0,-9.0
343,20091210,105,6.5,7.5,5.4,-9.0,0.0,8.0
344,20091211,105,7.5,10.0,5.4,-9.0,0.0,7.0
345,20091212,105,7.6,11.1,4.0,-9.0,2.9,-9.0
346,20091213,105,5.3,8.9,1.6,-9.0,1.6,-9.0
347,20091214,105,3.5,7.2,1.0,-9.0,8.3,-9.0
348,20091215,105,-0.2,4.1,-3.8,-9.0,5.3,-9.0
349,20091216,105,-3.4,1.8,-6.5,-9.0,8.7,-9.0
350,20091217,105,-3.8,0.3,-7.0,-9.0,8.8,-9.0
351,20091218,105,-5.2,-0.2,-7.9,-9.0,8.8,-9.0
352,20091219,105,-5.2,-1.5,-8.7,-9.0,8.7,-9.0
353,20091220,105,-1.6,3.2,-4.9,-9.0,8.6,-9.0
354,20091221,105,-0.8,5.0,-6.4,-9.0,8.7,-9.0
355,20091222,105,6.3,9.6,1.5,-9.0,6.0,-9.0
356,20091223,105,6.0,10.8,2.9,-9.0,1.7,-9.0
357,20091224,105,4.3,9.7,1.2,-9.0,2.9,-9.0
358,20091225,105,4.8,11.9,0.8,-9.0,5.0,-9.0
359,20091226,105,-0.3,4.9,-3.8,-9.0,8.3,-9.0
360,20091227,105,-0.7,4.9,-3.5,-9.0,0.9,-9.0
361,20091228,105,-2.7,2.3,-4.9,-9.0,8.6,-9.0
362,20091229,105,0.3,5.7,-5.0,-9.0,5.8,-9.0
363,20091230,105,0.8,6.1,-5.2,-9.0,6.4,-9.0
364,20091231,105,-6.5,-2.2,-9.0,-9.0,8.8,-9.0
365,20100101,105,-3.1,2.5,-9.0,-9.0,8.5,-9.0
366,20100102,105,0.1,2.9,-2.9,-9.0,0.7,2.5
367,20100103,105,-2.6,2.0,-6.0,-9.0,8.7,-9.0
368,20100104,105,-2.6,-0.1,-4.3,-9.0,0.0,13.5
369,20100105,105,-5.0,-1.7,-7.7,-9.0,8.2,0.0
370,20100106,105,-6.4,-0.8,-9.1,-9.0,8.9,-9.0
371,20100107,105,-3.8,2.7,-9.1,-9.0,3.1,-9.0
372,20100108,105,-1.5,5.6,-5.9,-9.0,9.0,-9.0
373,20100109,105,-1.1,2.8,-4.8,-9.0,0.0,-9.0
374,20100110,105,-0.2,5.5,-3.8,-9.0,7.6,-9.0
375,20100111,105,-0.3,4.5,-2.7,-9.0,2.8,-9.0
376,20100112,105,-5.0,-2.2,-8.3,-9.0,7.2,-9.0
377,20100113,105,-8.8,-4.9,-11.5,-9.0,9.0,-9.0
378,20100114,105,-4.7,1.3,-11.2,-9.0,8.9,-9.0
379,20100115,105,-1.2,4.5,-6.0,-9.0,8.4,-9.0
380,20100116,105,-1.5,4.5,-5.5,-9.0,9.1,-9.0
381,20100117,105,-0.8,4.3,-4.3,-9.0,8.9,-9.0
382,20100118,105,4.1,11.1,-1.7,-9.0,7.8,-9.0
383,20100119,105,5.8,14.5,-3.2,-9.0,5.3,-9.0
384,20100120,105,9.5,12.7,6.3,-9.0,0.0,5.5
385,20100121,105,2.2,6.4,-1.1,-9.0,1.0,14.0
386,20100122,105,-2.4,0.8,-4.1,-9.0,5.8,-9.0
387,20100123,105,-1.1,3.2,-5.2,-9.0,9.3,-9.0
388,20100124,105,2.1,5.4,-1.7,-9.0,7.3,-9.0
389,20100125,105,3.5,7.6,-1.5,-9.0,8.3,-9.0
390,20100126,105,0.7,5.8,-3.7,-9.0,9.4,-9.0
391,20100127,105,6.6,12.4,-0.3,-9.0,4.0,0.1
392,20100128,105,5.0,10.5,0.1,-9.0,9.0,-9.0
393,20100129,105,0.5,4.1,-3.8,-9.0,9.2,-9.0
394,20100130,105,3.6,7.4,0.9,-9.0,1.0,-9.0
395,20100131,105,4.8,10.5,1.9,-9.0,5.4,-9.0
396,20100201,105,1.2,4.5,-0.5,-9.0,0.0,0.2
397,20100202,105,-0.8,4.2,-5.1,-9.0,9.5,-9.0
398,20100203,105,-4.2,1.5,-8.0,-9.0,9.6,-9.0
399,20100204,105,-2.3,2.2,-6.4,-9.0,9.4,-9.0
400,20100205,105,-1.1,2.8,-4.7,-9.0,9.6,-9.0
401,20100206,105,-0.9,4.9,-4.8,-9.0,9.8,-9.0
402,20100207,105,3.6,9.7,-4.9,-9.0,6.7,-9.0
403,20100208,105,7.4,11.6,2.7,-9.0,0.1,-9.0
404,20100209,105,4.8,9.9,1.0,-9.0,0.0,10.0
405,20100210,105,1.8,3.1,0.4,-9.0,0.0,18.5
406,20100211,105,-0.1,1.1,-1.3,-9.0,0.0,28.5
407,20100212,105,-1.7,-0.5,-2.4,-9.0,0.0,33.5
408,20100213,105,-0.6,3.9,-3.3,-9.0,6.1,0.1
