구분,01/02,01/03,01/04,01/07,01/08,01/09,01/10,01/11,01/14,01/15,01/16,01/17,01/18,01/21,01/22,01/23,01/24,01/25,01/28,01/29,01/30,01/31,02/01,02/04,02/05,02/06,02/07,02/08,02/12,02/13,02/14,02/15,02/18,02/19,02/20,02/21,02/22,02/25,02/26,02/27,02/28,03/04,03/05,03/06,03/07,03/08,03/11,03/12,03/13,03/14,03/15,03/18,03/19,03/20,03/21,03/22,03/25,03/26,03/27,03/28,03/29,04/01,04/02,04/03,04/04,04/05,04/08,04/09,04/10,04/11,04/12,04/15,04/16,04/17,04/18,04/19,04/22,04/23,04/24,04/25,04/26,04/29,04/30,05/02,05/03,05/06,05/07,05/08,05/09,05/10,05/13,05/14,05/15,05/16,05/20,05/21,05/22,05/23,05/24,05/27,05/28,05/29,05/30,05/31,06/03,06/04,06/05,06/07,06/10,06/11,06/12,06/13,06/14,06/17,06/18,06/19,06/20,06/21,06/24,06/25,06/26,06/27,06/28,07/01,07/02,07/03,07/04,07/05,07/08,07/09,07/10,07/11,07/12,07/15,07/16,07/17,07/18,07/19,07/22,07/23,07/24,07/25,07/26,07/29,07/30,07/31,08/01,08/02,08/05,08/06,08/07,08/08,08/09,08/12,08/13,08/14,08/16,08/19,08/20,08/21,08/22,08/23,08/26,08/27,08/28,08/29,08/30,09/02,09/03,09/04,09/05,09/06,09/09,09/10,09/11,09/12,09/13,09/16,09/17,09/23,09/24,09/25,09/26,09/27,09/30,10/01,10/02,10/04,10/07,10/08,10/10,10/11,10/14,10/15,10/16,10/17,10/18,10/21,10/22,10/23,10/24,10/25,10/28,10/29,10/30,10/31,11/01,11/04,11/05,11/06,11/07,11/08,11/11,11/12,11/13,11/14,11/15,11/18,11/19,11/20,11/21,11/22,11/25,11/26,11/27,11/28,11/29,12/02,12/03,12/04,12/05,12/06,12/09,12/10,12/11,12/12,12/13,12/16,12/17,12/18,12/19,12/20,12/23,12/24,12/26,12/27,12/30,12/31
평균,20100,20100,20100,20400,20700,20700,20400,20400,20400,21300,21450,21450,21450,21450,21600,21600,21450,21450,21750,21750,22200,22500,22950,23700,24900,25950,26100,26100,26100,26850,29250,27750,28200,27600,26850,26850,26400,26700,26700,26400,26400,26700,27300,28200,28200,28200,28050,28050,28200,28800,28800,28800,28800,29100,29700,30300,33450,35250,36150,36900,37950,38250,38550,37950,38400,38100,37800,37800,37800,37500,36600,37200,37200,36900,36900,37200,37200,37200,36900,36600,36300,36300,36300,31200,30000,30300,31800,31200,31200,32100,32100,31200,30000,28200,27600,25500,22500,19800,19800,17700,17700,17700,18000,17700,17700,16800,15900,15300,14400,13500,13800,14100,14100,14400,15000,14700,14400,13350,12900,12300,12450,12450,12450,12150,11850,12000,12000,12000,12000,12000,12000,11850,11850,11400,11550,11400,11400,11100,11100,11100,11550,11400,11400,11400,11400,11550,11550,11550,11700,11550,11550,11550,11550,11700,11700,11700,11700,12150,13050,13050,13350,13350,13650,13650,13800,13800,13800,13500,14100,14100,14100,13500,13650,13800,13800,13950,13950,14250,14250,13950,13950,13950,14250,14400,14100,14100,14100,14100,14100,14100,14100,14100,14400,14400,14400,14400,14400,14400,14400,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,15000,15150,15000,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14400,14400,14400,14400,13950,13800,13800,13650,13200,13200,12900,12900,12300,12150,12150,12150,12150,12150,12150,12450
평년,11419,11475,11510,11650,11643,11653,11663,11673,11714,11724,11718,11708,11696,11702,11711,11715,11740,11740,11675,11655,11618,11603,11607,11739,11898,12060,12225,12283,13240,13415,13463,13433,13710,13791,13833,13828,13786,13631,13610,13610,13565,13665,13720,13750,13720,13700,13400,13305,13284,13245,13138,12850,12815,12798,12683,12510,12465,12873,13007,12844,12855,13120,13395,13665,13813,13880,13696,13505,13237,12968,12843,11906,11910,11954,11888,11750,11823,11880,11910,11945,11975,12065,12010,12183,12388,12363,12020,11560,11230,11065,10565,10426,10308,10225,10231,10218,10196,10214,10333,10286,10230,10115,10100,10055,9270,8990,8867,8795,8758,8843,8888,8979,9188,9480,9533,9565,9603,9670,9820,9933,9983,10020,10048,10340,10466,10582,10634,10710,10968,11023,11030,11043,11085,11132,11124,11119,11121,11110,11160,11202,11228,11228,11268,11434,11471,11475,11492,11545,11704,11737,11740,11765,11795,11904,11950,11965,12002,12302,12365,12425,12420,12420,12450,12450,12450,12450,12450,12466,12472,12480,12482,12475,12436,12434,12439,12436,12428,12362,12352,12298,12290,12300,12300,12300,12400,12420,12463,12465,12460,12473,12513,12530,12550,12560,12575,12591,12600,12726,12766,12810,12820,12840,12826,12856,12863,12891,12898,12934,12969,13032,13093,13145,13300,13330,13350,13360,13365,13340,13360,13385,13415,13430,13290,13248,13210,13213,13195,13170,13185,13205,13220,13223,13222,13222,13202,13172,13163,13040,13013,13010,13018,13035,13200,13298,13358,13380,13410,13471
서울,21000,21000,21000,22500,24000,24000,22500,22500,22500,24000,24000,24000,24000,24000,24000,24000,23250,23250,23250,23250,23250,24000,24000,24750,27000,27000,27000,27000,27000,30000,30000,30000,30000,27000,27000,27000,25500,27000,27000,25500,25500,27000,28500,28500,28500,28500,27750,27750,28500,30000,30000,30000,30000,31500,31500,31500,37500,39000,40500,40500,40500,40500,40500,39000,39000,37500,37500,37500,37500,37500,33000,36000,36000,34500,34500,36000,36000,36000,34500,33000,31500,31500,31500,28500,28500,30000,33000,30000,30000,31500,31500,30000,28500,27000,25500,25500,18000,18000,18000,18000,18000,18000,19500,18000,18000,16500,16500,16500,16500,16500,16500,16500,16500,18000,16500,15000,15000,13500,12000,12000,12000,12000,12000,12750,12750,12750,12750,12000,12000,12000,12000,12000,12000,12000,12750,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,13500,13500,13500,13500,14250,14250,14250,13500,13500,14250,14250,15000,15000,15000,13500,15000,15000,15000,13500,14250,14250,14250,15000,15000,16500,16500,15000,15000,15000,15000,15000,13500,13500,13500,13500,13500,13500,13500,13500,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15750,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,13500,13500,13500,13500,12750,12000,12000,12000,11250,11250,11250,11250,11250,11250,11250,11250,11250,11250,11250,11250
부산,19500,19500,19500,19500,19500,19500,19500,19500,19500,20250,20250,20250,20250,20250,20250,20250,20250,20250,21000,21000,21750,21750,22500,23250,24000,24750,24750,24750,24750,24750,26250,26250,27000,27000,27000,27000,26250,26250,26250,26250,26250,26250,27000,27750,27750,27750,27750,27750,27750,28500,28500,28500,28500,28500,28500,29250,32250,33750,34500,36000,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,31500,31500,31500,31500,31500,31500,31500,31500,31500,30000,28500,28500,25500,24000,21000,21000,18000,18000,18000,18000,18000,18000,16500,16500,16500,15000,13500,13500,13500,13500,13500,13500,13500,13500,12750,12750,12750,12750,12750,12750,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,11250,11250,11250,11250,11250,11250,11250,11250,11250,11250,11250,11250,11250,11250,11250,11250,11250,11250,11250,11250,11250,11250,11250,11250,12000,12750,12750,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,13500,13500,13500,12750,12750,12750,12750,12750,12750,12750,12750,12750,12750
대구,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,20250,20250,20250,20250,21000,21000,21000,21000,21000,21000,21750,21750,22500,24000,24000,24000,24750,24750,24750,25500,27000,27000,27000,27000,26250,26250,26250,26250,26250,26250,26250,26250,27000,27750,27750,27750,27750,27750,27750,28500,28500,28500,28500,28500,28500,29250,31500,33000,33750,36000,36750,36750,38250,38250,39000,39000,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,33000,28500,28500,30000,30000,30000,31500,31500,31500,31500,30000,28500,22500,22500,19500,19500,16500,16500,16500,16500,16500,16500,15000,15000,15000,15000,12000,12000,12000,12000,12000,13500,13500,13500,12750,12000,12000,12000,12000,12000,12000,10500,11250,11250,12000,12000,12000,12000,12000,12000,10500,10500,10500,10500,10500,10500,10500,11250,11250,11250,11250,11250,11250,11250,11250,11250,11250,11250,11250,11250,11250,11250,11250,11250,11250,12750,12750,12750,12750,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,13500,13500,13500,13500,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000
광주,19500,19500,19500,19500,19500,19500,19500,19500,19500,21750,21750,21750,21750,21750,21750,21750,21750,21750,22500,22500,22500,22500,22500,22500,24000,24000,24000,24000,24000,24000,25500,25500,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,28500,28500,28500,28500,28500,28500,28500,28500,28500,28500,28500,28500,30000,33000,33000,33000,33000,36000,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,30000,28500,28500,31500,31500,31500,33000,33000,30000,27000,25500,25500,24000,22500,19500,19500,18000,18000,18000,18000,18000,18000,18000,16500,13500,12000,12000,13500,15000,15000,15000,15000,15000,13500,13500,13500,12750,12750,12750,12750,12000,12000,12000,12000,12000,12000,12000,12000,11250,11250,11250,11250,11250,11250,11250,11250,11250,11250,11250,11250,11250,11250,12000,12000,12000,12000,11250,11250,11250,11250,11250,11250,11250,11250,12000,12750,12750,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,14250,14250,14250,14250,14250,14250,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500
대전,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21750,22500,23250,24000,25500,30000,30000,30000,30000,30000,37500,30000,30000,30000,27000,27000,27000,27000,27000,27000,27000,27000,27000,28500,28500,28500,28500,28500,28500,28500,28500,28500,28500,28500,31500,31500,33000,37500,39000,39000,39000,39000,39000,37500,39000,39000,39000,39000,39000,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,30000,30000,30000,25500,21000,21000,18000,18000,18000,18000,18000,18000,18000,15000,15000,13500,13500,13500,13500,13500,13500,16500,16500,16500,14250,14250,12000,12750,12750,12750,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,10500,10500,10500,12000,11250,11250,11250,11250,11250,11250,11250,12000,12000,12000,12000,12000,11250,11250,11250,11250,11250,12750,12750,13500,13500,13500,13500,13500,13500,13500,13500,15000,15000,15000,13500,13500,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,12000,11250,11250,11250,11250,11250,11250,12750
