구분,01/02,01/03,01/04,01/05,01/06,01/09,01/10,01/11,01/12,01/13,01/16,01/17,01/18,01/19,01/20,01/25,01/26,01/27,01/30,01/31,02/01,02/02,02/03,02/06,02/07,02/08,02/09,02/10,02/13,02/14,02/15,02/16,02/17,02/20,02/21,02/22,02/23,02/24,02/27,02/28,02/29,03/02,03/05,03/06,03/07,03/08,03/09,03/12,03/13,03/14,03/15,03/16,03/19,03/20,03/21,03/22,03/23,03/26,03/27,03/28,03/29,03/30,04/02,04/03,04/04,04/05,04/06,04/09,04/10,04/12,04/13,04/16,04/17,04/18,04/19,04/20,04/23,04/24,04/25,04/26,04/27,04/30,05/02,05/03,05/04,05/07,05/08,05/09,05/10,05/11,05/14,05/15,05/16,05/17,05/18,05/21,05/22,05/23,05/24,05/25,05/29,05/30,05/31,06/01,06/04,06/05,06/07,06/08,06/11,06/12,06/13,06/14,06/15,06/18,06/19,06/20,06/21,06/22,06/25,06/26,06/27,06/28,06/29,07/02,07/03,07/04,07/05,07/06,07/09,07/10,07/11,07/12,07/13,07/16,07/17,07/18,07/19,07/20,07/23,07/24,07/25,07/26,07/27,07/30,07/31,08/01,08/02,08/03,08/06,08/07,08/08,08/09,08/10,08/13,08/14,08/16,08/17,08/20,08/21,08/22,08/23,08/24,08/27,08/28,08/29,08/30,08/31,09/03,09/04,09/05,09/06,09/07,09/10,09/11,09/12,09/13,09/14,09/17,09/18,09/19,09/20,09/21,09/24,09/25,09/26,09/27,09/28,10/02,10/04,10/05,10/08,10/09,10/10,10/11,10/12,10/15,10/16,10/17,10/18,10/19,10/22,10/23,10/24,10/25,10/26,10/29,10/30,10/31,11/01,11/02,11/05,11/06,11/07,11/08,11/09,11/12,11/13,11/14,11/15,11/16,11/19,11/20,11/21,11/22,11/23,11/26,11/27,11/28,11/29,11/30,12/03,12/04,12/05,12/06,12/07,12/10,12/11,12/12,12/13,12/14,12/17,12/18,12/20,12/21,12/24,12/26,12/27,12/28,12/31
평균,10350,10350,10500,10500,10500,10500,10500,10500,10500,10500,10500,10350,10350,10350,10350,10350,10350,10200,10200,10200,10200,10200,10200,10050,10050,10050,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,9750,9750,9750,9450,9450,9450,9450,9450,9450,9450,9450,9450,9390,9390,9390,9390,9390,9090,8940,8940,8250,8250,8250,8250,8250,8250,8250,8250,8250,8250,8250,8250,8400,8400,8400,8400,8250,8250,8250,8400,8400,8550,8700,8700,12750,13350,14100,12600,12300,11700,10650,10350,10350,10350,10350,10350,10350,10350,10500,10650,10950,11100,12000,12750,13050,13200,13950,13950,13350,13350,13050,12150,12150,12000,12000,12000,12000,12450,12450,12450,12450,12300,12300,12150,12150,12900,13200,13200,13350,13350,13350,13350,13350,13350,13200,13200,13200,13500,13650,13650,13650,13650,13650,13650,13650,13800,13800,13800,13800,13950,13950,14850,15000,15000,15150,15150,15150,15000,15000,15150,15300,15300,15150,15150,15150,15150,15300,15300,15450,15450,15450,15450,15600,15600,15750,15750,15750,15750,15750,15750,15750,15900,15900,15900,15900,15900,15900,15900,15900,15900,15900,15900,15900,15900,16200,16650,17100,17100,17400,17400,17400,17400,17400,17700,17700,17700,18000,18000,18000,18000,17850,17850,17550,18150,18450,18600,18600,18600,18600,18600,18900,18900,19200,19200,19200,19350,19350,19350,19200,19200,19200,19500,19500,19500,19500,19650,20100,20100,19800,19650,19650,19650,19650,19800,19800,19800,20100,20100,20100,20100,20100
평년,13041,13105,13180,13294,13380,13428,13423,13413,13406,13416,13448,13470,13469,13454,13466,13180,13116,13082,13058,13093,13137,13206,13292,13810,14015,14113,14270,14546,15225,15263,15223,15280,15393,15593,15568,15476,15356,15289,15050,14875,7800,14760,14840,14740,14596,14446,14286,13791,13634,13463,13280,13090,12765,12698,12553,12360,12260,13065,13463,13510,13770,14070,13995,14000,14073,14110,14350,14740,14533,14687,14754,14852,15031,14957,11775,11810,12580,13624,13624,13620,14640,13629,13284,13086,10845,10350,10070,10000,10000,9955,9594,9496,9405,9375,9290,8988,8926,8874,8813,8733,8405,8373,8415,8323,7933,7825,7820,7910,8293,8248,8300,8470,8608,8583,8540,8523,8570,8610,8738,8788,8798,8798,8850,9176,9277,9300,9330,9455,9749,9766,9770,9810,9825,9744,9745,9734,9713,9727,9858,9922,9945,9945,9966,10115,10105,10130,10183,10245,10395,10425,10463,10485,10523,10758,10808,10848,10890,10975,11005,11008,10998,11000,11050,11050,11050,11050,11040,10992,10990,10995,10988,10985,11014,11026,11023,11028,11027,11022,11002,10986,10965,10955,10913,10913,10920,10930,10950,11100,11125,11133,11223,11253,11300,11330,11340,11410,11430,11454,11458,11450,11486,11502,11507,11515,11520,11576,11600,11628,11628,11608,11609,11659,11713,11740,11758,11880,11900,11910,11925,11915,11910,11920,11925,11930,11910,11658,11570,11530,11508,11460,11425,11425,11420,11410,11400,11420,11440,11450,11450,11410,11188,11138,11085,11090,11150,11208,11233,11273,11377
서울,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,9750,9750,9750,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,9750,9750,9750,9000,9000,9000,9000,9000,9000,9000,9750,9750,9750,9750,9750,10500,10500,10500,10500,10500,10500,10500,11250,11250,12000,12750,12750,14250,14250,14250,13500,13500,13500,11250,10500,10500,10500,10500,11250,11250,11250,11250,11250,11250,11250,12000,12750,12750,13500,13500,13500,13500,13500,12000,12000,12000,12000,12000,12000,12000,12750,12750,12750,12750,12000,12000,12000,12000,12750,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15750,16500,16500,16500,16500,16500,15750,15750,15750,15750,15750,15000,15000,15000,15000,15000,15000,15750,15750,15750,15750,15750,15750,15750,15750,15750,15750,15750,15750,15750,15750,15750,15750,15750,15750,15750,15750,15750,15750,15750,15750,15750,15750,15750,18000,18000,18000,19500,19500,19500,19500,19500,21000,21000,21000,21000,21000,21000,21000,19500,19500,18000,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,20250,20250,20250,19500,19500,19500,19500,19500,19500,19500,20250,21000,21000,19500,18750,18750,18750,18750,19500,19500,19500,21000,21000,21000,21000,21000
부산,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,9750,9750,9750,9750,9750,9750,9750,9750,9750,9750,9750,9750,9750,9750,9750,9750,9750,9000,9000,9000,8250,8250,8250,8250,8250,8250,8250,8250,8250,8250,8250,8250,8250,8250,8250,8250,8250,8250,8250,8250,8250,8250,8250,8250,12000,12000,12750,12000,12000,12000,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,11250,11250,12000,12750,12750,12750,13500,13500,13500,13500,13500,12000,12000,12000,12000,12000,12000,12750,12750,12750,12750,12750,12750,12750,12750,12750,12750,12750,12750,12750,12750,12750,12750,12750,12750,12750,12750,12750,12750,12750,12750,12750,12750,12750,12750,12750,12750,12750,12750,12750,12750,14250,14250,14250,14250,14250,14250,14250,14250,14250,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15750,15750,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,17250,18000,18000,18000,18000,18000,18000,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500
대구,9750,9750,10500,10500,10500,10500,10500,10500,10500,10500,10500,9750,9750,9750,9750,9750,9750,9750,9750,9750,9750,9750,9750,9750,9750,9750,9750,9750,9750,9750,9750,9750,9750,9750,9750,9750,9750,9750,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,8700,8700,8700,8700,8700,8700,8700,8700,8250,8250,8250,8250,8250,8250,8250,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,12000,12000,13500,12000,12000,10500,10500,10500,10500,10500,10500,9750,9750,9750,9750,10500,10500,10500,11250,12000,12750,12750,14250,14250,12750,12750,12750,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,11250,11250,12750,12750,12750,13500,13500,13500,13500,13500,13500,12750,12750,12750,12750,12750,12750,12750,12750,12750,12750,12750,12750,12750,12750,12750,13500,13500,14250,14250,14250,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15750,15750,15750,15750,15750,15750,15750,15750,15750,15750,15750,15750,15750,15750,15750,15750,15750,15750,15750,15750,15750,15750,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,17250,17250,17250,18000,18000,18000,18000,18000,18000,18000,18000,18000,18750,18750,18750,18750,18750,18750,18750,18750,18750,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500
광주,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,9750,9750,9750,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,8250,8250,8250,8250,8250,8250,8250,8250,8250,8250,8250,8250,8250,8250,8250,8250,7500,7500,7500,7500,7500,7500,7500,7500,15000,15000,15000,12000,12000,10500,10500,9750,9750,9750,9750,9750,9750,9750,10500,10500,11250,11250,12000,12000,12750,12750,14250,14250,13500,13500,13500,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15750,15750,15750,15750,15750,15750,15750,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,18000,18000,18000,18000,18000,18000,18000,18000,18750,18750,18750,18750,18750,18750,18750,18750,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500
대전,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,9750,9750,9750,9750,9750,9750,9750,9750,9750,9750,9750,9750,9750,9750,9750,9750,9750,9750,9750,9750,9750,9750,9750,9750,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,8250,8250,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,10500,13500,15000,13500,12000,12000,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,11250,12750,14250,14250,14250,14250,14250,13500,13500,13500,12750,12750,12000,12000,12000,12000,12750,12750,12750,12750,12750,12750,12750,12750,12750,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,14250,14250,14250,14250,14250,14250,14250,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15750,15750,15750,15750,15750,15750,15750,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18750,18750,18750,18750,18750,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000
