,평균,평년,서울,부산,대구,광주,대전
2013/11/25,14700,13290,15000,14250,14250,15000,15000
2013/11/26,14700,13248,15000,14250,14250,15000,15000
2013/11/27,14700,13210,15000,14250,14250,15000,15000
2013/11/28,14700,13213,15000,14250,14250,15000,15000
2013/11/29,14700,13195,15000,14250,14250,15000,15000
2013/12/02,14700,13170,15000,14250,14250,15000,15000
2013/12/03,14400,13185,13500,14250,14250,15000,15000
2013/12/04,14400,13205,13500,14250,14250,15000,15000
2013/12/05,14400,13220,13500,14250,14250,15000,15000
2013/12/06,14400,13223,13500,14250,14250,15000,15000
2013/12/09,13950,13222,12750,14250,13500,14250,15000
2013/12/10,13800,13222,12000,14250,13500,14250,15000
2013/12/11,13800,13202,12000,14250,13500,14250,15000
2013/12/12,13650,13172,12000,13500,13500,14250,15000
2013/12/13,13200,13163,11250,13500,12000,14250,15000
2013/12/16,13200,13040,11250,13500,12000,14250,15000
2013/12/17,12900,13013,11250,12750,12000,13500,15000
2013/12/18,12900,13010,11250,12750,12000,13500,15000
2013/12/19,12300,13018,11250,12750,12000,13500,12000
2013/12/20,12150,13035,11250,12750,12000,13500,11250
2013/12/23,12150,13200,11250,12750,12000,13500,11250
2013/12/24,12150,13298,11250,12750,12000,13500,11250
2013/12/26,12150,13358,11250,12750,12000,13500,11250
2013/12/27,12150,13380,11250,12750,12000,13500,11250
2013/12/30,12150,13410,11250,12750,12000,13500,11250
2013/12/31,12450,13471,11250,12750,12000,13500,12750
2014/01/02,12450,13514,11250,12750,12000,13500,12750
2014/01/03,12450,13578,11250,12750,12000,13500,12750
2014/01/06,12300,13856,11250,12750,12000,12750,12750
2014/01/07,12300,13866,11250,12750,12000,12750,12750
2014/01/08,12300,13888,11250,12750,12000,12750,12750
2014/01/09,12150,13898,11250,12750,12000,12750,12000
2014/01/10,12150,13893,11250,12750,12000,12750,12000
2014/01/13,12000,13876,10500,12750,12000,12750,12000
2014/01/14,12000,13884,10500,12750,12000,12750,12000
2014/01/15,12000,13894,10500,12750,12000,12750,12000
2014/01/16,12000,13898,10500,12750,12000,12750,12000
2014/01/17,12000,13910,10500,12750,12000,12750,12000
2014/01/20,12000,13990,10500,12750,12000,12750,12000
2014/01/21,12150,14070,11250,12750,12000,12750,12000
2014/01/22,12000,14105,11250,12750,11250,12750,12000
2014/01/23,12150,14115,12000,12750,11250,12750,12000
2014/01/24,12150,14150,12000,12750,11250,12750,12000
2014/01/27,12150,14220,12000,12750,11250,12750,12000
2014/01/28,12150,14213,12000,12750,11250,12750,12000
2014/01/29,12150,14213,12000,12750,11250,12750,12000
2014/02/03,12150,14867,12000,12750,11250,12750,12000
2014/02/04,12300,14977,12750,12750,11250,12750,12000
2014/02/05,12000,15147,12000,12000,11250,12750,12000
2014/02/06,12000,15373,12000,12000,11250,12750,12000
2014/02/07,11850,15753,11250,12000,11250,12750,12000
2014/02/10,11850,16890,11250,12000,11250,12750,12000
2014/02/11,11850,17090,11250,12000,11250,12750,12000
2014/02/12,11850,17223,11250,12000,11250,12750,12000
2014/02/13,11700,17378,10500,12000,11250,12750,12000
2014/02/14,11700,17415,10500,12000,11250,12750,12000
2014/02/17,11700,17320,10500,12000,11250,12750,12000
2014/02/18,11700,17380,10500,12000,11250,12750,12000
2014/02/19,11700,17455,10500,12000,11250,12750,12000
2014/02/20,11400,17518,9000,12000,11250,12750,12000
2014/02/21,11400,17533,9000,12000,11250,12750,12000
2014/02/24,11100,17506,9000,11250,11250,12000,12000
2014/02/25,11100,17546,9000,11250,11250,12000,12000
2014/02/26,10950,17555,9750,11250,11250,11250,11250
2014/02/27,10950,17580,9750,11250,11250,11250,11250
2014/02/28,10950,17593,9750,11250,11250,11250,11250
2014/03/03,10800,17740,9750,11250,11250,11250,10500
2014/03/04,10800,17880,9750,11250,11250,11250,10500
2014/03/05,10800,18000,9750,11250,11250,11250,10500
2014/03/06,10800,18110,9750,11250,11250,11250,10500
2014/03/07,10800,18120,9750,11250,11250,11250,10500
2014/03/10,10800,18000,9750,11250,11250,11250,10500
2014/03/11,10800,17810,9750,11250,11250,11250,10500
2014/03/12,10830,17575,9900,11250,11250,11250,10500
2014/03/13,10830,17408,9900,11250,11250,11250,10500
2014/03/14,10830,17303,9900,11250,11250,11250,10500
2014/03/17,10830,16820,9900,11250,11250,11250,10500
2014/03/18,10830,16520,9900,11250,11250,11250,10500
2014/03/19,9600,16415,9750,9750,9000,9750,9750
2014/03/20,9600,16348,9750,9750,9000,9750,9750
2014/03/21,9540,16215,9450,9750,9000,9750,9750
2014/03/24,9450,15660,9000,9750,9000,9750,9750
2014/03/25,9450,15890,9000,9750,9000,9750,9750
2014/03/26,9690,16315,10200,9750,9000,9750,9750
2014/03/27,9690,16520,10200,9750,9000,9750,9750
2014/03/28,9750,16293,10500,9750,9000,9750,9750
2014/03/31,9750,17160,10500,9750,9000,9750,9750
2014/04/01,9690,17110,10200,9750,9000,9750,9750
2014/04/02,9690,16975,10200,9750,9000,9750,9750
2014/04/03,9600,16935,9750,9750,9000,9750,9750
2014/04/04,9600,16893,9750,9750,9000,9750,9750
2014/04/07,9600,16480,9750,9750,9000,9750,9750
2014/04/08,9600,16370,9750,9750,9000,9750,9750
2014/04/09,9600,16125,9750,9750,9000,9750,9750
2014/04/10,9600,15905,9750,9750,9000,9750,9750
2014/04/11,9600,15730,9750,9750,9000,9750,9750
2014/04/14,9600,15750,9750,9750,9000,9750,9750
2014/04/15,9600,15738,9750,9750,9000,9750,9750
2014/04/16,9510,16168,9300,9750,9000,9750,9750
2014/04/17,9510,16483,9300,9750,9000,9750,9750
2014/04/18,9450,16473,9000,9750,9000,9750,9750
2014/04/21,9450,16313,9000,9750,9000,9750,9750
2014/04/22,9450,16413,9000,9750,9000,9750,9750
2014/04/23,9450,16510,9000,9750,9000,9750,9750
2014/04/24,9450,16545,9000,9750,9000,9750,9750
2014/04/25,9450,16570,9000,9750,9000,9750,9750
2014/04/28,9450,16675,9000,9750,9000,9750,9750
2014/04/29,9450,16145,9000,9750,9000,9750,9750
2014/04/30,9450,15750,9000,9750,9000,9750,9750
2014/05/02,9750,15753,9000,10500,9000,9750,10500
2014/05/07,9750,14420,9000,10500,9000,9750,10500
2014/05/08,9600,14055,8250,10500,9000,9750,10500
2014/05/09,9600,13765,9000,10500,9000,9000,10500
2014/05/12,9450,12945,8250,10500,9000,9000,10500
2014/05/13,9450,12645,8250,10500,9000,9000,10500
2014/05/14,9450,12390,8250,10500,9000,9000,10500
2014/05/15,9390,12215,8700,9750,9000,9000,10500
2014/05/16,9390,12150,8700,9750,9000,9000,10500
2014/05/19,9540,11823,8700,9750,10500,8250,10500
2014/05/20,9000,11843,9000,9000,10500,7500,9000
2014/05/21,9300,11825,9000,9000,10500,7500,10500
2014/05/22,9300,11785,9000,9000,10500,7500,10500
2014/05/23,9300,11795,9000,9000,10500,7500,10500
2014/05/26,9300,11890,9000,9000,10500,7500,10500
2014/05/27,9000,11570,9000,7500,10500,7500,10500
2014/05/28,8400,11150,9000,7500,10500,7500,7500
2014/05/29,8400,10968,9000,7500,10500,7500,7500
2014/05/30,8400,11040,9000,7500,10500,7500,7500
2014/06/02,7950,10740,9000,7500,9000,6750,7500
2014/06/03,8100,10593,9000,7500,9000,6750,8250
2014/06/05,7800,10313,7500,7500,9000,6750,8250
2014/06/09,7800,9985,7500,7500,9000,6750,8250
2014/06/10,7800,10025,7500,7500,9000,6750,8250
2014/06/11,7800,10035,7500,7500,9000,6750,8250
2014/06/12,7800,9930,7500,7500,9000,6750,8250
2014/06/13,7800,9885,7500,7500,9000,6750,8250
2014/06/16,7650,10210,6750,7500,9000,6750,8250
2014/06/17,7500,10230,6000,7500,9000,6750,8250
2014/06/18,7050,10283,5250,6750,9000,6750,7500
2014/06/19,7050,10335,5250,6750,9000,6750,7500
2014/06/20,7050,10363,5250,6750,9000,6750,7500
2014/06/23,7050,10518,5250,6750,9000,6750,7500
2014/06/24,7050,10568,5250,6750,9000,6750,7500
2014/06/25,7200,10623,6000,6750,9000,6750,7500
2014/06/26,7200,10603,6000,6750,9000,6750,7500
2014/06/27,7200,10570,6000,6750,9000,6750,7500
2014/06/30,7050,10715,6000,6750,9000,6000,7500
2014/07/01,7050,10790,6000,6750,9000,6000,7500
2014/07/02,7050,10830,6000,6750,9000,6000,7500
2014/07/03,6600,10850,6000,6750,7500,6000,6750
2014/07/04,6600,10840,6000,6750,7500,6000,6750
2014/07/07,6600,11050,6000,6750,7500,6000,6750
2014/07/08,6600,11120,6000,6750,7500,6000,6750
2014/07/09,6600,11165,6000,6750,7500,6000,6750
2014/07/10,6600,11168,6000,6750,7500,6000,6750
2014/07/11,6600,11143,6000,6750,7500,6000,6750
2014/07/14,6750,11168,6000,6750,7500,6750,6750
2014/07/15,6750,11170,6000,6750,7500,6750,6750
2014/07/16,6900,11148,6000,6750,7500,7500,6750
2014/07/17,6900,11103,6000,6750,7500,7500,6750
2014/07/18,6900,11085,6000,6750,7500,7500,6750
2014/07/21,6990,11065,6450,6750,7500,7500,6750
2014/07/22,7050,11090,6750,6750,7500,7500,6750
2014/07/23,7050,11112,6750,6750,7500,7500,6750
2014/07/24,7050,11148,6750,6750,7500,7500,6750
2014/07/25,7050,11168,6750,6750,7500,7500,6750
2014/07/28,6900,11318,6750,6750,7500,6750,6750
2014/07/29,6900,11388,6750,6750,7500,6750,6750
2014/07/30,6900,11429,6750,6750,7500,6750,6750
2014/07/31,6900,11443,6750,6750,7500,6750,6750
2014/08/04,6900,11657,6750,6750,7500,6750,6750
2014/08/05,6900,11708,6750,6750,7500,6750,6750
2014/08/06,7200,11747,6750,7500,7500,7500,6750
2014/08/07,7200,11750,6750,7500,7500,7500,6750
2014/08/08,7500,11765,7500,7500,7500,7500,7500
2014/08/11,7500,11853,7500,7500,7500,7500,7500
2014/08/12,7650,11904,8250,7500,7500,7500,7500
2014/08/13,7650,11950,8250,7500,7500,7500,7500
2014/08/14,7500,11995,7500,7500,7500,7500,7500
2014/08/18,7500,12342,7500,7500,7500,7500,7500
2014/08/19,7500,12512,7500,7500,7500,7500,7500
2014/08/20,7500,12685,7500,7500,7500,7500,7500
2014/08/21,7500,12855,7500,7500,7500,7500,7500
2014/08/22,7500,12950,7500,7500,7500,7500,7500
2014/08/25,7500,13050,7500,7500,7500,7500,7500
2014/08/26,7500,13070,7500,7500,7500,7500,7500
2014/08/27,7500,13100,7500,7500,7500,7500,7500
2014/08/28,7890,13130,7950,7500,7500,9000,7500
2014/08/29,7890,13120,7950,7500,7500,9000,7500
2014/09/01,7890,13170,7950,7500,7500,9000,7500
2014/09/02,7890,13190,7950,7500,7500,9000,7500
2014/09/03,7890,13218,7950,7500,7500,9000,7500
2014/09/04,7890,13208,7950,7500,7500,9000,7500
2014/09/05,7890,13210,7950,7500,7500,9000,7500
2014/09/11,7890,13127,7950,7500,7500,9000,7500
2014/09/12,7890,13168,7950,7500,7500,9000,7500
2014/09/15,7890,13154,7950,7500,7500,9000,7500
2014/09/17,7890,13124,7950,7500,7500,9000,7500
2014/09/18,7890,13125,7950,7500,7500,9000,7500
2014/09/19,7890,13125,7950,7500,7500,9000,7500
2014/09/22,7890,13138,7950,7500,7500,9000,7500
2014/09/23,7890,13128,7950,7500,7500,9000,7500
2014/09/24,7890,13130,7950,7500,7500,9000,7500
2014/09/25,7890,13150,7950,7500,7500,9000,7500
2014/09/26,7890,13160,7950,7500,7500,9000,7500
2014/09/29,7950,13258,8250,7500,7500,9000,7500
2014/09/30,7950,13270,8250,7500,7500,9000,7500
2014/10/01,7950,13260,8250,7500,7500,9000,7500
2014/10/02,7950,13263,8250,7500,7500,9000,7500
2014/10/06,7950,13220,8250,7500,7500,9000,7500
2014/10/07,7950,13210,8250,7500,7500,9000,7500
2014/10/08,7950,13193,8250,7500,7500,9000,7500
2014/10/10,7950,13203,8250,7500,7500,9000,7500
2014/10/13,7950,13210,8250,7500,7500,9000,7500
2014/10/14,7950,13230,8250,7500,7500,9000,7500
2014/10/15,7950,13250,8250,7500,7500,9000,7500
2014/10/16,7800,13275,7500,7500,7500,9000,7500
2014/10/17,7800,13275,7500,7500,7500,9000,7500
2014/10/20,7800,13340,7500,7500,7500,9000,7500
2014/10/21,7800,13380,7500,7500,7500,9000,7500
2014/10/22,7800,13410,7500,7500,7500,9000,7500
2014/10/23,7800,13448,7500,7500,7500,9000,7500
2014/10/24,7800,13468,7500,7500,7500,9000,7500
2014/10/27,7800,13490,7500,7500,7500,9000,7500
2014/10/28,7800,13470,7500,7500,7500,9000,7500
2014/10/29,7800,13480,7500,7500,7500,9000,7500
2014/10/30,7800,13463,7500,7500,7500,9000,7500
2014/10/31,7800,13463,7500,7500,7500,9000,7500
2014/11/03,7800,13440,7500,7500,7500,9000,7500
2014/11/04,7800,13480,7500,7500,7500,9000,7500
2014/11/05,7800,13525,7500,7500,7500,9000,7500
2014/11/06,7800,13558,7500,7500,7500,9000,7500
2014/11/07,7800,13563,7500,7500,7500,9000,7500
2014/11/10,7800,13643,7500,7500,7500,9000,7500
2014/11/11,7800,13660,7500,7500,7500,9000,7500
2014/11/12,7800,13620,7500,7500,7500,9000,7500
2014/11/13,7800,13600,7500,7500,7500,9000,7500
2014/11/14,7800,13600,7500,7500,7500,9000,7500
2014/11/17,7800,13560,7500,7500,7500,9000,7500
2014/11/18,7800,13530,7500,7500,7500,9000,7500
2014/11/19,7800,13530,7500,7500,7500,9000,7500
2014/11/20,7800,13525,7500,7500,7500,9000,7500
2014/11/21,7800,13525,7500,7500,7500,9000,7500
2014/11/24,7800,13430,7500,7500,7500,9000,7500
2014/11/25,7800,13360,7500,7500,7500,9000,7500
2014/11/26,7800,13298,7500,7500,7500,9000,7500
2014/11/27,7800,13250,7500,7500,7500,9000,7500
2014/11/28,7800,13243,7500,7500,7500,9000,7500
2014/12/02,7800,13140,7500,7500,7500,9000,7500
2014/12/03,7800,13115,7500,7500,7500,9000,7500
2014/12/04,7800,13095,7500,7500,7500,9000,7500
2014/12/05,7800,13040,7500,7500,7500,9000,7500
2014/12/08,7800,12963,7500,7500,7500,9000,7500
2014/12/09,7800,12940,7500,7500,7500,9000,7500
2014/12/10,7800,12890,7500,7500,7500,9000,7500
2014/12/11,7800,12810,7500,7500,7500,9000,7500
2014/12/12,7800,12760,7500,7500,7500,9000,7500
2014/12/15,7800,12613,7500,7500,7500,9000,7500
2014/12/16,7800,12580,7500,7500,7500,9000,7500
2014/12/17,7800,12493,7500,7500,7500,9000,7500
2014/12/18,7800,12430,7500,7500,7500,9000,7500
2014/12/19,7800,12358,7500,7500,7500,9000,7500
2014/12/22,7800,12333,7500,7500,7500,9000,7500
2014/12/23,7800,12390,7500,7500,7500,9000,7500
2014/12/24,7800,12448,7500,7500,7500,9000,7500
2014/12/26,7800,12468,7500,7500,7500,9000,7500
2014/12/29,7800,12505,7500,7500,7500,9000,7500
2014/12/30,7800,12510,7500,7500,7500,9000,7500
2014/12/31,7800,12575,7500,7500,7500,9000,7500
2015/01/02,7800,12588,7500,7500,7500,9000,7500
2015/01/05,7800,12815,7500,7500,7500,9000,7500
2015/01/06,7800,12870,7500,7500,7500,9000,7500
2015/01/07,7800,12840,7500,7500,7500,9000,7500
2015/01/08,7800,12818,7500,7500,7500,9000,7500
2015/01/09,7800,12798,7500,7500,7500,9000,7500
2015/01/12,7800,12735,7500,7500,7500,9000,7500
2015/01/13,7800,12716,7500,7500,7500,9000,7500
2015/01/14,7800,12704,7500,7500,7500,9000,7500
2015/01/15,7800,12694,7500,7500,7500,9000,7500
2015/01/16,7800,12688,7500,7500,7500,9000,7500
2015/01/19,7800,12733,7500,7500,7500,9000,7500
2015/01/20,7800,12760,7500,7500,7500,9000,7500
2015/01/21,7800,12830,7500,7500,7500,9000,7500
2015/01/22,7800,12855,7500,7500,7500,9000,7500
2015/01/23,7800,12865,7500,7500,7500,9000,7500
2015/01/26,7800,12960,7500,7500,7500,9000,7500
2015/01/27,7800,12970,7500,7500,7500,9000,7500
2015/01/28,7800,12963,7500,7500,7500,9000,7500
2015/01/29,7800,12973,7500,7500,7500,9000,7500
2015/01/30,7800,12973,7500,7500,7500,9000,7500
2015/02/02,7800,13615,7500,7500,7500,9000,7500
2015/02/03,7950,13597,7500,7500,7500,9000,8250
2015/02/04,7950,13607,7500,7500,7500,9000,8250
2015/02/05,7950,13607,7500,7500,7500,9000,8250
2015/02/06,7950,13593,7500,7500,7500,9000,8250
2015/02/09,7950,14497,7500,7500,7500,9000,8250
2015/02/10,8100,14580,8250,7500,7500,9000,8250
2015/02/11,8100,14560,8250,7500,7500,9000,8250
2015/02/12,8100,14503,8250,7500,7500,9000,8250
2015/02/13,8100,14508,8250,7500,7500,9000,8250
2015/02/16,8100,14300,8250,7500,7500,9000,8250
2015/02/17,8100,14280,8250,7500,7500,9000,8250
2015/02/23,8400,14206,9750,7500,7500,9000,8250
2015/02/24,9150,14146,12000,9000,7500,9000,8250
2015/02/25,9900,14086,12000,9000,7500,10500,10500
2015/02/26,10200,14025,12000,10500,7500,10500,10500
2015/02/27,9900,14010,10500,10500,7500,10500,10500
2015/03/02,9900,14025,10500,10500,7500,10500,10500
2015/03/03,9900,14080,10500,10500,7500,10500,10500
2015/03/04,10650,14150,12000,10500,9000,10500,11250
2015/03/05,10350,14200,10500,10500,9000,10500,11250
2015/03/06,10350,14250,10500,10500,9000,10500,11250
2015/03/09,10050,14150,9000,10500,9000,10500,11250
2015/03/10,9750,14060,8250,9750,9000,10500,11250
2015/03/11,9750,13900,8250,9750,9000,10500,11250
2015/03/12,9750,13805,8250,9750,9000,10500,11250
2015/03/13,9750,13788,8250,9750,9000,10500,11250
2015/03/16,10050,13570,9750,9750,9000,10500,11250
2015/03/17,9900,13410,9750,9750,9000,10500,10500
2015/03/18,10050,13210,10500,9750,9000,10500,10500
2015/03/19,9900,13095,9750,9750,9000,10500,10500
2015/03/20,9750,13008,9000,9750,9000,10500,10500
2015/03/23,9600,12500,9000,9750,9000,10500,9750
2015/03/24,9600,12368,9000,9750,9000,10500,9750
2015/03/25,9600,12718,9000,9750,9000,10500,9750
2015/03/26,9600,13257,9000,9750,9000,10500,9750
2015/03/27,9600,13572,9000,9750,9000,10500,9750
2015/03/30,9600,13970,9000,9750,9000,10500,9750
2015/03/31,9600,14318,9000,9750,9000,10500,9750
2015/04/01,9750,14212,9750,9750,9000,10500,9750
2015/04/02,9750,14027,9750,9750,9000,10500,9750
2015/04/03,9750,13937,9750,9750,9000,10500,9750
2015/04/06,10050,13540,10500,9750,9000,10500,10500
2015/04/07,10500,13440,12000,10500,9000,10500,10500
2015/04/08,11250,13320,14250,10500,10500,10500,10500
2015/04/09,11550,13345,13500,11250,10500,12000,10500
2015/04/10,11700,13385,13500,11250,10500,12000,11250
2015/04/13,10650,13590,9000,10500,10500,12000,11250
2015/04/14,10950,13708,10500,10500,10500,12000,11250
2015/04/15,10950,13858,10500,10500,10500,12000,11250
2015/04/16,10950,14160,10500,10500,10500,12000,11250
2015/04/17,10950,14375,10500,10500,10500,12000,11250
2015/04/20,10650,13960,9000,10500,10500,12000,11250
2015/04/21,10350,13937,7500,10500,10500,12000,11250
2015/04/22,9300,13993,6000,9750,10500,9000,11250
2015/04/23,7950,14040,5250,9000,9000,7500,9000
2015/04/24,7650,14065,5250,9000,9000,6000,9000
2015/04/27,7350,14350,4500,8250,9000,6000,9000
2015/04/28,7350,14355,4500,8250,9000,6000,9000
2015/04/29,7350,13955,4500,8250,9000,6000,9000
2015/04/30,7350,13780,4500,8250,9000,6000,9000
2015/05/04,12450,13653,12750,12750,12000,12000,12750
2015/05/06,12450,13075,12750,12750,12000,12000,12750
2015/05/07,12300,12900,12750,12750,12000,11250,12750
2015/05/08,12000,12675,11250,12750,12000,11250,12750
2015/05/11,11850,11993,10500,12750,12000,11250,12750
2015/05/12,12000,11795,11250,12750,12000,11250,12750
2015/05/13,11700,11635,10500,12000,12000,11250,12750
2015/05/14,11700,11458,10500,12000,12000,11250,12750
2015/05/15,11700,11343,10500,12000,12000,11250,12750
2015/05/18,10200,11070,9000,10500,10500,10500,10500
2015/05/19,10350,10971,9750,10500,10500,10500,10500
2015/05/20,10500,10985,10500,10500,10500,10500,10500
2015/05/21,10500,11001,10500,10500,10500,10500,10500
2015/05/22,10350,11025,9750,10500,10500,10500,10500
2015/05/26,10650,11330,11250,10500,10500,10500,10500
2015/05/27,10800,11110,11250,10500,10500,11250,10500
2015/05/28,10800,10790,10500,10500,10500,12000,10500
2015/05/29,10650,10638,9750,10500,10500,12000,10500
2015/06/01,10650,10668,10500,10500,10500,11250,10500
2015/06/02,10650,10560,10500,10500,10500,11250,10500
2015/06/03,10650,10483,10500,10500,10500,11250,10500
2015/06/04,10650,10328,10500,10500,10500,11250,10500
2015/06/05,10800,10313,11250,10500,10500,11250,10500
2015/06/08,11400,10075,13500,11250,10500,11250,10500
2015/06/09,11400,10005,13500,11250,10500,11250,10500
2015/06/10,11700,10065,13500,11250,10500,11250,12000
2015/06/11,12150,10085,13500,12000,10500,12750,12000
2015/06/12,12000,9980,12750,12000,10500,12750,12000
2015/06/15,12300,10200,12750,12000,12000,12750,12000
2015/06/16,12600,10260,13500,12750,12000,12750,12000
2015/06/17,12600,10280,13500,12750,12000,12750,12000
2015/06/18,12750,10333,14250,12750,12000,12750,12000
2015/06/19,13500,10385,15000,13500,13500,13500,12000
2015/06/22,13800,10550,15000,13500,13500,13500,13500
2015/06/23,14550,10568,15000,14250,13500,15000,15000
2015/06/24,14550,10618,15000,14250,13500,15000,15000
2015/06/25,15150,10663,15000,15750,15000,15000,15000
2015/06/26,15150,10640,15000,15750,15000,15000,15000
2015/06/29,15150,10635,15000,15750,15000,15000,15000
2015/06/30,15750,10715,18000,15750,15000,15000,15000
2015/07/01,15900,10790,16500,16500,15000,15000,16500
2015/07/02,15900,10830,16500,16500,15000,15000,16500
2015/07/03,16200,10850,18000,16500,15000,15000,16500
2015/07/06,16650,10970,17250,16500,18000,15000,16500
2015/07/07,16950,11050,17250,16500,18000,16500,16500
2015/07/08,16950,11120,17250,16500,18000,16500,16500
2015/07/09,16500,11165,16500,16500,16500,16500,16500
2015/07/10,16500,11168,16500,16500,16500,16500,16500
2015/07/13,16500,11168,16500,16500,16500,16500,16500
2015/07/14,16650,11168,17250,16500,16500,16500,16500
2015/07/15,16650,11170,17250,16500,16500,16500,16500
2015/07/16,16650,11148,17250,16500,16500,16500,16500
2015/07/17,16950,11103,17250,17250,16500,16500,17250
2015/07/20,17250,11045,18000,17250,16500,16500,18000
2015/07/21,17250,11065,18000,17250,16500,16500,18000
2015/07/22,17250,11090,18000,17250,16500,16500,18000
2015/07/23,17250,11112,18000,17250,16500,16500,18000
2015/07/24,17850,11148,19500,17250,16500,16500,19500
2015/07/27,18450,11268,19500,17250,18000,18000,19500
2015/07/28,18600,11318,19500,18000,18000,18000,19500
2015/07/29,18600,11388,19500,18000,18000,18000,19500
2015/07/30,19200,11429,21000,18000,18750,18000,20250
2015/07/31,19950,11443,21000,19500,18750,20250,20250
2015/08/03,19950,11603,21000,19500,18750,20250,20250
2015/08/04,20100,11657,21000,19500,19500,20250,20250
2015/08/05,20400,11708,21000,19500,20250,20250,21000
2015/08/06,20550,11747,21000,20250,20250,20250,21000
2015/08/07,20550,11750,21000,20250,20250,20250,21000
2015/08/10,20700,11827,21000,20250,20250,21000,21000
2015/08/11,20700,11853,21000,20250,20250,21000,21000
2015/08/12,20700,11904,21000,20250,20250,21000,21000
2015/08/13,20700,11950,21000,20250,20250,21000,21000
2015/08/17,20700,12252,21000,20250,20250,21000,21000
2015/08/18,20850,12342,21000,21000,20250,21000,21000
2015/08/19,20850,12512,21000,21000,20250,21000,21000
2015/08/20,20850,12685,21000,21000,20250,21000,21000
2015/08/21,20850,12855,21000,21000,20250,21000,21000
2015/08/24,21300,13030,22500,21000,21000,21000,21000
2015/08/25,21300,13050,22500,21000,21000,21000,21000
2015/08/26,21300,13070,22500,21000,21000,21000,21000
2015/08/27,21300,13100,22500,21000,21000,21000,21000
2015/08/28,21000,13130,21000,21000,21000,21000,21000
2015/08/31,21000,13160,21000,21000,21000,21000,21000
2015/09/01,21000,13170,21000,21000,21000,21000,21000
2015/09/02,21000,13190,21000,21000,21000,21000,21000
2015/09/03,21000,13218,21000,21000,21000,21000,21000
2015/09/04,21000,13208,21000,21000,21000,21000,21000
2015/09/07,21000,13148,21000,21000,21000,21000,21000
2015/09/08,21000,13128,21000,21000,21000,21000,21000
2015/09/09,20850,13120,20250,21000,21000,21000,21000
2015/09/10,21000,13100,21000,21000,21000,21000,21000
2015/09/11,21000,13123,21000,21000,21000,21000,21000
2015/09/14,21000,13170,21000,21000,21000,21000,21000
2015/09/15,21000,13150,21000,21000,21000,21000,21000
2015/09/16,21000,13130,21000,21000,21000,21000,21000
2015/09/17,21000,13120,21000,21000,21000,21000,21000
2015/09/18,21000,13125,21000,21000,21000,21000,21000
2015/09/21,21000,13118,21000,21000,21000,21000,21000
2015/09/22,21000,13108,21000,21000,21000,21000,21000
2015/09/23,21000,13098,21000,21000,21000,21000,21000
2015/09/24,21000,13093,21000,21000,21000,21000,21000
2015/09/25,21000,13113,21000,21000,21000,21000,21000
2015/09/30,21000,13250,21000,21000,21000,21000,21000
2015/10/01,21000,13248,21000,21000,21000,21000,21000
2015/10/02,21000,13238,21000,21000,21000,21000,21000
2015/10/05,21000,13230,21000,21000,21000,21000,21000
2015/10/06,21000,13220,21000,21000,21000,21000,21000
2015/10/07,21300,13210,22500,21000,21000,21000,21000
2015/10/08,21300,13193,22500,21000,21000,21000,21000
2015/10/12,21450,13220,22500,21000,21000,21750,21000
2015/10/13,21150,13210,21000,21000,21000,21750,21000
2015/10/14,21150,13230,21000,21000,21000,21750,21000
2015/10/15,21150,13250,21000,21000,21000,21750,21000
2015/10/16,21150,13275,21000,21000,21000,21750,21000
2015/10/19,21150,13310,21000,21000,21000,21750,21000
2015/10/20,21150,13340,21000,21000,21000,21750,21000
2015/10/21,21150,13380,21000,21000,21000,21750,21000
2015/10/22,21450,13410,22500,21000,21000,21750,21000
2015/10/23,21450,13448,22500,21000,21000,21750,21000
2015/10/26,21750,13510,24000,21000,21000,21750,21000
2015/10/27,21450,13490,22500,21000,21000,21750,21000
2015/10/28,21450,13470,22500,21000,21000,21750,21000
2015/10/29,21600,13480,23250,21000,21000,21750,21000
2015/10/30,21150,13463,21000,21000,21000,21750,21000
2015/11/02,21450,13420,22500,21000,21000,21750,21000
2015/11/03,21450,13440,22500,21000,21000,21750,21000
2015/11/04,22050,13480,24000,21000,21000,21750,22500
2015/11/05,22350,13525,24750,21000,21750,21750,22500
2015/11/06,22350,13558,24750,21000,21750,21750,22500
2015/11/09,23550,13623,26250,22500,22500,24000,22500
2015/11/10,23550,13643,26250,22500,22500,24000,22500
2015/11/11,23850,13660,26250,22500,22500,24000,24000
2015/11/12,23550,13620,24750,22500,22500,24000,24000
2015/11/13,23550,13600,24750,22500,22500,24000,24000
2015/11/16,24300,13580,25500,24000,24000,24000,24000
2015/11/17,24300,13560,25500,24000,24000,24000,24000
2015/11/18,24300,13530,25500,24000,24000,24000,24000
2015/11/19,24300,13530,25500,24000,24000,24000,24000
2015/11/20,24300,13525,25500,24000,24000,24000,24000
2015/11/23,24900,13490,28500,24000,24000,24000,24000
2015/11/24,25350,13430,28500,25500,24000,24000,24750
2015/11/25,25650,13360,28500,25500,24750,24750,24750
2015/11/26,25650,13298,28500,25500,24750,24750,24750
2015/11/27,25650,13250,28500,25500,24750,24750,24750
2015/11/30,25650,13155,28500,25500,24750,24750,24750
2015/12/01,26550,13153,28500,26250,26250,26250,25500
2015/12/02,26550,13140,28500,26250,26250,26250,25500
2015/12/03,26400,13115,27750,26250,26250,26250,25500
