구분,01/02,01/03,01/04,01/05,01/06,01/09,01/10,01/11,01/12,01/13,01/16,01/17,01/18,01/19,01/20,01/23,01/24,01/25,01/26,01/31,02/01,02/02,02/03,02/06,02/07,02/08,02/09,02/10,02/13,02/14,02/15,02/16,02/17,02/20,02/21,02/22,02/23,02/24,02/27,02/28,03/02,03/03,03/06,03/07,03/08,03/09,03/10,03/13,03/14,03/15,03/16,03/17,03/20,03/21,03/22,03/23,03/24,03/27,03/28,03/29,03/30,03/31,04/03,04/04,04/05,04/06,04/07,04/10,04/11,04/12,04/13,04/14,04/17,04/18,04/19,04/20,04/21,04/24,04/25,04/26,04/27,04/28,05/02,05/04,05/08,05/10,05/11,05/12,05/15,05/16,05/17,05/18,05/19,05/22,05/23,05/24,05/25,05/26,05/29,05/30,05/31,06/01,06/02,06/05,06/07,06/08,06/09,06/12,06/13,06/14,06/15,06/16,06/19,06/20,06/21,06/22,06/23,06/26,06/27,06/28,06/29,06/30,07/03,07/04,07/05,07/06,07/07,07/10,07/11,07/12,07/13,07/14,07/17,07/18,07/19,07/20,07/21,07/24,07/25,07/26,07/27,07/28,07/31,08/01,08/02,08/03,08/04,08/07,08/08,08/09,08/10,08/11,08/14,08/16,08/17,08/18,08/21,08/22,08/23,08/24,08/25,08/28,08/29,08/30,08/31,09/01,09/04,09/05,09/06,09/07,09/08,09/11,09/12,09/13,09/14,09/15,09/18,09/19,09/20,09/21,09/22,09/25,09/26,09/27,09/28,09/29,10/10,10/11,10/12,10/13,10/16,10/17,10/18,10/19,10/20,10/23,10/24,10/25,10/26,10/27,10/30,10/31,11/01,11/02,11/03,11/06,11/07,11/08,11/09,11/10,11/13,11/14,11/15,11/16,11/17,11/20,11/21,11/22,11/23,11/24,11/27,11/28,11/29,11/30,12/04,12/05,12/06,12/07,12/08,12/11,12/12,12/13,12/14,12/15,12/18,12/19,12/20,12/21,12/22,12/26,12/27,12/28,12/29
평균,15900,16050,16500,16950,16950,18900,18900,19050,19050,18600,18750,19350,19350,19350,19350,19350,19500,19500,19500,19500,19500,19950,19950,19950,20100,20100,20100,20100,20100,20400,20400,20100,19950,19950,19950,20250,20100,19950,19950,19950,20700,21300,21300,21300,21000,21000,21000,21000,21000,20850,20850,20850,20250,20250,19650,19800,20250,20850,21450,23400,24450,24450,23250,22800,21825,21525,21300,19800,19500,19500,19500,19500,18900,18900,18900,18900,17100,14250,13200,13050,13050,13200,13050,12750,14100,17100,18300,18150,16800,15000,15000,15000,15000,15150,15150,15150,15000,14850,15000,15300,14850,14850,14550,15150,16200,17400,17100,16650,16350,16650,16200,16050,16050,16050,15900,15600,15600,15900,16050,16350,16200,16050,17100,17400,17700,17550,17025,17475,17550,17850,17850,17700,17700,18150,18300,18150,18600,18900,18900,18900,18750,18750,18750,18900,18750,18900,18750,18900,18750,18750,19050,18900,19200,19500,19650,19500,19350,19650,19500,19500,19500,19200,19350,19200,19350,19500,19350,19500,19350,19350,19350,19350,19350,19350,19350,19350,19200,19350,19200,19200,18900,18900,18900,18900,18600,18750,18300,18150,18600,18600,18600,18600,18900,18900,18900,18900,19050,18750,18600,18600,18750,18750,18750,18600,18600,18750,18750,18900,18900,18900,18900,18600,18600,18600,18600,18750,18750,18750,18750,18750,18600,18600,18600,18600,18600,18450,18450,18450,18450,18450,18450,18450,18450,18300,18150,18150,18150,18150,18150,18150,18150,18150,18150
평년,14300,14330,14365,14390,14395,14400,14380,14405,14400,14385,14520,14570,14593,14605,14623,14660,14680,14690,14680,15003,15213,15268,15225,15420,15430,15433,15443,15450,15435,15465,15490,15480,15440,15270,15248,15238,15240,15230,15200,15165,15175,15160,15123,15108,15138,15160,15172,15173,15168,15138,15100,15008,14688,14591,14595,14560,14490,14405,14358,14220,14120,14068,14082,14144,14218,14440,14620,14863,14830,14828,14750,14748,14715,14715,14145,13355,12887,12480,12445,12475,12640,12700,12985,11880,11980,11413,11180,11005,10663,10593,10575,10553,10473,10520,10565,10695,10885,11030,11260,11393,11583,11710,11753,11893,11928,11880,11935,12005,11938,11868,11860,11840,12153,12178,12065,12003,12030,11755,11680,11670,11705,11735,11795,11870,11920,11920,11910,11855,11810,11760,11738,11750,11715,11730,11740,11785,11815,11920,11960,12050,12090,12135,12208,12270,12320,12433,12505,12723,12810,12920,12955,12953,12985,13070,13100,13118,13478,13610,13690,13770,13790,13950,14010,14130,14200,14258,14330,14360,14370,14368,14383,14425,14480,14510,14538,14538,14558,14590,14630,14660,14670,14675,14670,14660,14658,14648,15020,15120,15230,15288,15423,15450,15480,15510,15525,15620,15680,15740,15760,15775,15790,15780,15750,15760,15760,15998,16090,16220,16303,16363,16320,16350,16400,16450,16490,16540,16570,16580,16560,16548,16495,16500,16470,16495,16543,16550,16580,16613,16660,16480,16410,16330,16293,16295,16123,16058,16040,16033,16053,16070,16090,16085,16075
서울,16500,17250,18000,18750,18750,19500,19500,19500,19500,18000,18000,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,19500,19500,19500,19500,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21750,22500,24000,25500,27000,27000,27000,24000,24000,22875,22875,21000,19500,18000,18000,18000,18000,15000,15000,15000,15000,15000,13500,13500,13500,13500,13500,12750,12000,13500,18000,19500,18750,15750,15000,15000,15000,15000,15000,15000,15000,15000,15000,13500,13500,15000,15000,15000,15000,16500,18000,16500,16500,16500,16500,15750,15000,15000,15000,15000,15000,15000,16500,16500,16500,16500,16500,16500,18000,18000,16500,16500,17250,17250,17250,17250,17250,17250,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,18750,18750,18750,18750,18000,18750,18750,18750,18000,18000,15750,15750,18000,18000,18000,18000,19500,19500,19500,19500,19500,19500,18750,18750,18750,18750,18750,18750,18750,19500,19500,19500,19500,19500,19500,18000,18000,18000,18000,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18000,18000,18000,18000
부산,16500,16500,16500,16500,16500,18000,18000,18750,18750,18750,18750,19500,19500,19500,19500,19500,20250,20250,20250,20250,20250,20250,20250,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,20250,20250,20250,20250,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,22500,23250,24750,24750,24750,24000,24000,21000,21000,21000,19500,19500,19500,19500,19500,19500,19500,19500,19500,18000,15750,13500,13500,13500,13500,13500,13500,15000,17250,18000,18000,15750,15000,15000,15000,15000,16500,16500,16500,16500,16500,16500,16500,15750,15750,15750,15750,16500,18000,18000,17250,17250,17250,17250,17250,16500,16500,16500,16500,16500,16500,16500,17250,17250,17250,18000,18000,18000,17250,16500,16500,17250,17250,17250,17250,18000,18000,18000,18000,18000,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
대구,15750,15750,16500,16500,16500,18750,18750,18750,18750,18750,18750,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,18750,18750,17250,17250,17250,17250,17250,18750,22500,22500,22500,22500,22500,22500,22500,20250,20250,20250,20250,20250,20250,20250,20250,20250,18750,15000,13500,13500,13500,13500,13500,13500,13500,15000,16500,16500,16500,15750,15750,15750,15750,15750,15750,15750,15750,15750,15750,15750,15000,15000,15000,16500,16500,17250,17250,17250,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,16500,17250,17250,17250,17250,18000,18000,18000,18000,18000,18000,18000,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
광주,15000,15000,15000,16500,16500,18000,18000,18000,18000,18000,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,19500,19500,19500,19500,19500,21000,21000,21000,20250,20250,20250,20250,20250,20250,20250,20250,20250,21000,21000,21000,21000,21000,21000,21000,21000,20250,20250,20250,20250,20250,19500,19500,19500,18750,18750,22500,24000,24000,21750,21000,20250,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,17250,13500,12750,12000,12000,12000,12000,11250,13500,16500,16500,16500,15000,12750,12750,12750,12750,12750,12750,12750,12000,11250,13500,15000,13500,13500,12000,12000,13500,15750,15750,14250,13500,15000,13500,13500,14250,14250,13500,13500,13500,13500,14250,15000,14250,13500,16500,15750,17250,17250,15750,17250,17250,18000,18000,17250,16500,18000,18750,18000,19500,20250,20250,20250,19500,19500,19500,20250,19500,20250,19500,19500,18750,18750,19500,18750,19500,19500,20250,19500,18750,20250,19500,19500,19500,18000,18750,18000,18750,19500,18750,19500,18750,18750,18750,18750,18750,18750,18750,18750,18750,19500,18750,18750,18750,18750,18750,18750,18000,18750,18750,18000,18000,18000,18000,18000,18000,18000,18000,18000,18750,18000,18000,18000,18750,18750,18750,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18750,18750,18750,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,17250,17250,17250,17250,17250,18000,18000,18000,18000
대전,15750,15750,16500,16500,16500,20250,20250,20250,20250,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,20250,20250,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,18750,18750,18750,18750,21000,22500,22500,22500,21000,21000,21000,21000,21000,21000,21000,21000,20250,20250,19500,19500,21000,21750,22500,24000,24000,24000,24000,22500,22500,21750,22500,20250,20250,20250,20250,20250,20250,20250,20250,20250,16500,13500,12750,12750,12750,13500,13500,13500,15000,18750,21000,21000,21000,16500,16500,16500,16500,15750,15750,15750,15750,15750,15750,15750,15000,15000,15000,16500,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,16500,16500,16500,16500,16500,16500,16500,18000,18750,18750,19500,19125,19125,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,19500,19500,19500,20250,20250,21000,21000,21000,21000,21000,20250,20250,20250,20250,20250,20250,20250,20250,20250,20250,20250,20250,20250,20250,20250,20250,20250,20250,20250,20250,20250,20250,20250,20250,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750
