구분,01/02,01/03,01/04,01/05,01/06,01/09,01/10,01/11,01/12,01/13,01/16,01/17,01/18,01/19,01/20,01/23,01/24,01/25,01/26,01/31,02/01,02/02,02/03,02/06,02/07,02/08,02/09,02/10,02/13,02/14,02/15,02/16,02/17,02/20,02/21,02/22,02/23,02/24,02/27,02/28,03/02,03/03,03/06,03/07,03/08,03/09,03/10,03/13,03/14,03/15,03/16,03/17,03/20,03/21,03/22,03/23,03/24,03/27,03/28,03/29,03/30,03/31,04/03,04/04,04/05,04/06,04/07,04/10,04/11,04/12,04/13,04/14,04/17,04/18,04/19,04/20,04/21,04/24,04/25,04/26,04/27,04/28,05/02,05/04,05/08,05/10,05/11,05/12,05/15,05/16,05/17,05/18,05/19,05/22,05/23,05/24,05/25,05/26,05/29,05/30,05/31,06/01,06/02,06/05,06/07,06/08,06/09,06/12,06/13,06/14,06/15,06/16,06/19,06/20,06/21,06/22,06/23,06/26,06/27,06/28,06/29,06/30,07/03,07/04,07/05,07/06,07/07,07/10,07/11,07/12,07/13,07/14,07/17,07/18,07/19,07/20,07/21,07/24,07/25,07/26,07/27,07/28,07/31,08/01,08/02,08/03,08/04,08/07,08/08,08/09,08/10,08/11,08/14,08/16,08/17,08/18,08/21,08/22,08/23,08/24,08/25,08/28,08/29,08/30,08/31,09/01,09/04,09/05,09/06,09/07,09/08,09/11,09/12,09/13,09/14,09/15,09/18,09/19,09/20,09/21,09/22,09/25,09/26,09/27,09/28,09/29,10/10,10/11,10/12,10/13,10/16,10/17,10/18,10/19,10/20,10/23,10/24,10/25,10/26,10/27,10/30,10/31,11/01,11/02,11/03,11/06,11/07,11/08,11/09,11/10,11/13,11/14,11/15,11/16,11/17,11/20,11/21,11/22,11/23,11/24,11/27,11/28,11/29,11/30,12/04,12/05,12/06,12/07,12/08,12/11,12/12,12/13,12/14,12/15,12/18,12/19,12/20,12/21,12/22,12/26,12/27,12/28,12/29
평균,14200,14200,14400,14200,13400,13600,13800,13800,13600,13400,13600,12800,13200,12800,13200,13400,13200,13800,13400,13400,13800,14000,13800,13800,14200,13600,13800,12800,13000,12600,12200,12200,11200,12000,12200,12400,13000,13600,13400,13600,13000,12600,12200,12600,11800,11800,11600,11200,10000,10400,10400,10400,11400,11800,11400,11000,11000,9800,9200,9000,8400,7800,7200,7200,7200,6600,6600,6200,6000,5700,5300,5200,5000,4600,4600,4300,4100,4300,4000,3800,4000,4400,4700,4700,4400,4400,4400,4400,4500,4000,3900,3900,3900,4400,4400,4400,4200,4200,4200,4100,3900,3800,3800,3860,4160,4200,4000,4000,3600,3400,3400,3000,3600,3500,3200,3200,3300,3700,3900,3900,3900,4200,4500,4400,4500,4300,4300,4100,3700,4000,3800,3700,3800,3800,3700,3700,3800,5300,5700,6200,6200,6200,7000,6900,7300,8000,9000,9000,9600,10400,10700,11000,12200,12600,12600,12400,11600,11600,10800,10800,11400,11600,11600,11400,10800,10600,11600,11600,11400,11200,11400,11200,10800,11200,11200,11600,11800,11600,11600,11600,11600,11600,11600,11800,11800,12200,12600,12400,11200,9400,8000,7200,7400,7800,8200,7800,7200,7400,7400,6900,7100,7100,7100,7100,7200,8000,8000,7800,7400,7300,7400,7200,7300,7000,7200,7000,7000,7200,7600,7800,7800,7600,7600,7600,7400,7400,7400,7700,7500,7500,7500,7500,7700,7700,7700,7700,7900,7900,7900,8200,8200,8200,9000
평년,5108,5162,5207,5240,5267,5267,5273,5267,5280,5273,5313,5300,5333,5380,5440,5633,5633,5680,5827,6263,6313,6347,6347,6170,6152,6132,6143,6157,6240,6277,6290,6327,6407,6327,6360,6375,6400,6467,6567,6593,6987,7100,7422,7535,7495,7388,7325,7052,6953,6880,6853,6897,6800,6795,6855,6847,6850,6810,6808,6755,6758,6768,6660,6652,6672,6693,6715,6747,6760,6765,6753,6747,6680,6675,6722,6817,6853,7020,7152,7312,7637,7758,8297,8453,8665,8763,8790,8850,9277,9377,9303,9400,9620,10177,10237,10263,10232,10142,9847,9635,9180,8758,8358,7703,7380,7047,6783,6193,5973,5913,5840,5940,6165,6213,6253,6275,6248,6148,6087,6047,5970,5947,5982,6000,6037,6000,5977,5910,5827,5748,5728,5747,5749,5657,5610,5560,5487,5627,5763,5990,6062,6092,6230,6312,6372,6525,6610,6923,7117,7310,7423,7512,7473,7407,7287,7257,7010,6903,6930,7047,7153,7435,7563,7750,7960,8117,8327,8337,8390,8367,8337,8233,8312,8285,8313,8253,7993,7997,8010,8020,8063,7887,7878,7732,7632,7632,7037,6951,6898,6850,6788,6751,6777,6758,6715,6760,6817,6797,6772,6778,6620,6507,6427,6353,6333,6380,6393,6415,6475,6500,6407,6360,6313,6248,6242,6220,6233,6273,6327,6350,6373,6407,6393,6380,6524,6631,6783,6937,7046,7273,7433,7553,7647,7708,7733,7720,7720,7712,7675,7680,7807,7923,7965
서울,17000,17000,17000,16000,14000,15000,16000,16000,16000,15000,13000,12000,14000,12000,14000,14000,14000,15000,15000,15000,16000,17000,16000,16000,16000,14000,15000,14000,15000,15000,15000,13000,12000,13000,14000,15000,15000,15000,15000,15000,14000,14000,14000,14000,14000,14000,13000,12000,11000,11000,11000,11000,12000,13000,13000,11000,11000,9000,9000,8000,7000,6000,7000,6000,6000,6000,6000,6000,5000,5000,5000,5000,5000,4000,4000,3000,4000,4000,4000,4000,5000,5000,5000,4500,4000,4000,4000,4000,4000,4000,4000,4000,4000,5000,5000,5000,5000,5000,4000,4000,4000,4000,4000,4000,5000,5000,5000,5000,4000,3000,3000,3000,4000,4000,3500,3500,3500,4000,4000,4000,4000,4500,5000,4500,4500,4000,4000,3500,3000,4000,3500,3500,4000,4000,4500,5000,5000,8000,8000,8000,8000,8000,10000,9000,9000,9000,10000,10000,11000,12000,13000,13000,13000,13000,12000,11000,10000,10000,10000,12000,12000,13000,13000,12000,11000,11000,14000,13000,13000,12000,13000,12000,12000,13000,14000,14000,13000,12000,12000,13000,13000,13000,13000,13000,13000,14000,12000,12000,11000,9000,7000,7000,7000,7000,7000,7000,6000,6000,6000,6000,6000,6000,6000,6000,6000,8000,8000,8000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,8000,8000,8000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,8000,8000,8000,8000,8000,8000,8000,9000,9000,9000,11000
부산,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,13000,13000,13000,13000,13000,12000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,12000,12000,12000,12000,12000,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,11000,10000,10000,10000,10000,11000,11000,11000,11000,11000,10000,9000,9000,9000,9000,8000,8000,8000,7000,7000,6000,6000,6000,5500,5000,5000,5000,5000,5000,4000,4000,4000,4000,4000,4500,4500,4500,4500,4500,4500,4500,4000,4000,3500,3500,3500,4000,4000,4000,4000,4000,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3000,3500,3500,3500,3500,3500,4000,4000,4000,4000,4000,4500,4500,4500,4000,4000,4000,3500,4000,3500,3500,3500,3500,3500,3500,3500,6000,6000,7000,7000,7000,8000,8000,8000,8000,8000,8000,9000,9000,9500,10000,12000,12000,12000,12000,11000,11000,10000,10000,10000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,12000,12000,12000,12000,12000,11000,10000,9000,8000,8000,8000,8000,8000,8000,8000,8000,7000,7000,7000,7000,7000,7000,8000,8000,8000,8000,8000,7000,7000,7000,7000,7000,7000,7000,7000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,9000
대구,15000,15000,15000,15000,14000,14000,14000,14000,14000,15000,15000,14000,14000,14000,14000,14000,14000,15000,15000,15000,15000,16000,15000,15000,15000,14000,14000,13000,13000,13000,12000,12000,11000,12000,12000,12000,13000,14000,14000,14000,14000,13000,13000,13000,12000,12000,12000,12000,11000,11000,11000,11000,12000,13000,12000,12000,12000,11000,10000,10000,9000,9000,8000,8000,8000,7000,7000,7000,7000,6500,6000,6000,6000,5000,5000,5000,4500,4500,4500,4000,4000,4500,4500,4500,4500,4500,4500,4500,4500,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4500,4500,4500,4500,4000,4000,4000,3500,4000,4000,3500,3500,3500,4000,4000,4000,4000,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4000,3500,3500,4500,5000,5500,6000,6000,6000,6000,6500,7000,7500,7500,7500,9000,9500,10000,11000,12000,13000,13000,13000,13000,12000,12000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,10000,10000,10000,10000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,10000,9000,9000,9000,9000,9000,9000,8000,8000,8000,7500,7500,7500,7500,7500,8000,8000,8000,8000,8000,7500,7000,7000,7500,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,8000,8000,8000,9000
광주,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,12000,12000,12000,12000,12000,12000,12000,13000,13000,13000,13000,14000,14000,14000,13000,13000,13000,12000,12000,11000,11000,11000,11000,11000,13000,12000,13000,12000,11000,10000,11000,10000,10000,10000,10000,9000,10000,10000,10000,10000,10000,10000,10000,10000,9000,9000,8000,8000,6000,6000,6000,6000,6000,6000,5000,5000,5000,4000,4000,4000,4000,4000,4000,4000,4000,3000,3000,3000,3000,4500,5000,5000,5000,5000,5000,5000,4000,4000,4000,4000,5000,5000,5000,4000,4000,3500,3500,3500,3500,3500,3500,3500,3500,3000,3000,3000,3000,3000,2500,2500,2000,2000,2000,2500,3000,3500,3500,3500,4000,4000,4000,4000,4000,4000,3500,3500,3500,3500,3500,3500,3500,3000,3000,3500,4500,5000,5500,5000,5000,5500,5500,6000,7000,7500,7500,8500,9000,9500,10000,11000,12000,13000,13000,12000,12000,11000,11000,11000,11000,11000,11000,11000,10000,11000,12000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,10000,9000,8000,7000,7000,7000,8000,9000,8000,8000,8000,8000,8000,8000,8000,8000,7000,8000,8000,8000,7000,7000,8000,8000,8000,7000,7000,7000,7000,7000,8000,8000,8000,8000,8000,8000,7000,7000,7000,8000,7000,7000,7000,7000,7000,7000,7000,7000,8000,8000,8000,8000,8000,8000,8000
대전,12000,12000,13000,13000,12000,12000,12000,12000,11000,10000,13000,12000,12000,13000,13000,14000,14000,14000,12000,12000,12000,11000,12000,12000,13000,13000,13000,12000,12000,10000,10000,12000,11000,12000,12000,12000,14000,14000,14000,14000,13000,13000,12000,13000,11000,11000,11000,11000,9000,10000,10000,10000,12000,12000,11000,11000,11000,10000,9000,10000,9000,9000,7000,8000,8000,7000,7000,7000,7000,6000,6000,6000,5000,5000,5000,4500,4000,5000,4500,4000,4000,5000,5000,5000,4000,4000,4000,4000,5000,4000,4000,4000,4000,4000,4000,4000,4000,4000,6000,5500,4500,4000,4000,4300,4300,4500,4000,4000,3500,3500,3500,3000,4000,4000,3500,3500,3500,3500,4000,4000,4000,4000,4500,4500,5000,5000,5000,5000,4000,4000,4000,3500,3500,3500,3500,3500,3500,3500,4500,5000,5000,5000,5500,6000,7000,9000,12000,12000,12000,13000,12000,12000,14000,14000,13000,13000,12000,12000,11000,9000,13000,12000,12000,12000,10000,10000,11000,11000,11000,11000,11000,11000,10000,11000,10000,12000,12000,12000,12000,11000,10000,10000,10000,10000,10000,11000,15000,14000,12000,9000,7000,5000,6000,8000,9000,6000,6000,7000,7000,6000,7000,7000,7000,7000,8000,8000,8000,7000,7000,7000,8000,7000,7000,7000,8000,7000,7000,8000,8000,8000,8000,7000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000
