,평균,평년,서울,부산,대구,광주,대전
2013/09/30,7600,7747,7000,8000,8000,8000,7000
2013/10/01,7000,7743,7000,7000,7000,7000,7000
2013/10/02,7000,7772,7000,7000,7000,7000,7000
2013/10/04,7000,7835,7000,7000,7000,7000,7000
2013/10/07,7000,7753,7000,7000,7000,7000,7000
2013/10/08,6800,7693,7000,7000,7000,6000,7000
2013/10/10,6200,7578,6000,6000,6000,6000,7000
2013/10/11,6200,7466,6000,6000,6000,6000,7000
2013/10/14,6200,7120,6000,6000,6000,6000,7000
2013/10/15,6000,7061,6000,6000,6000,6000,6000
2013/10/16,6000,7028,6000,6000,6000,6000,6000
2013/10/17,5800,6983,6000,6000,6000,5000,6000
2013/10/18,5500,7037,6000,5500,5000,5000,6000
2013/10/21,5500,6750,6000,5500,5000,5000,6000
2013/10/22,5500,6720,6000,5500,5000,5000,6000
2013/10/23,5500,6751,6000,5500,5000,5000,6000
2013/10/24,5500,6797,6000,5500,5000,5000,6000
2013/10/25,5300,6735,6000,5500,5000,5000,5000
2013/10/28,5300,6557,6000,5500,5000,5000,5000
2013/10/29,5000,6423,5000,5000,5000,5000,5000
2013/10/30,5000,6337,5000,5000,5000,5000,5000
2013/10/31,5000,6198,5000,5000,5000,5000,5000
2013/11/01,5000,6062,5000,5000,5000,5000,5000
2013/11/04,5200,5933,6000,5000,5000,5000,5000
2013/11/05,5200,5987,6000,5000,5000,5000,5000
2013/11/06,5400,5993,6000,5000,5000,5000,6000
2013/11/07,5400,6020,6000,5000,5000,5000,6000
2013/11/08,5400,6032,6000,5000,5000,5000,6000
2013/11/11,5200,5977,5000,5000,5000,5000,6000
2013/11/12,5200,5913,5000,5000,5000,5000,6000
2013/11/13,5200,5920,5000,5000,5000,5000,6000
2013/11/14,5400,5877,6000,5000,5000,5000,6000
2013/11/15,5300,5807,6000,5000,4500,5000,6000
2013/11/18,5100,5733,5000,5000,4500,5000,6000
2013/11/19,5100,5747,5000,5000,4500,5000,6000
2013/11/20,5100,5787,5000,5000,4500,5000,6000
2013/11/21,5300,5791,6000,5000,4500,5000,6000
2013/11/22,5300,5818,6000,5000,4500,5000,6000
2013/11/25,5300,5787,6000,5000,4500,5000,6000
2013/11/26,5300,5767,6000,5000,4500,5000,6000
2013/11/27,5300,5794,6000,5000,4500,5000,6000
2013/11/28,5000,5820,5500,5000,4500,5000,5000
2013/11/29,5100,5793,6000,5000,4500,5000,5000
2013/12/02,5200,5770,6000,5000,5000,5000,5000
2013/12/03,5100,5770,5500,5000,5000,5000,5000
2013/12/04,5200,5810,5500,5000,5000,5000,5500
2013/12/05,5200,5857,5500,5000,5000,5000,5500
2013/12/06,5000,5968,5000,5000,5000,5000,5000
2013/12/09,5100,6254,5500,5000,5000,5000,5000
2013/12/10,5100,6332,5500,5000,5000,5000,5000
2013/12/11,5100,6461,5500,5000,5000,5000,5000
2013/12/12,5000,6656,5500,5000,5000,5000,4500
2013/12/13,5000,6823,5500,5000,5000,5000,4500
2013/12/16,5000,7027,5500,5000,5000,5000,4500
2013/12/17,5000,6988,5500,5000,5000,5000,4500
2013/12/18,5000,7048,5500,5000,5000,5000,4500
2013/12/19,5100,7072,5500,5000,5000,5000,5000
2013/12/20,5100,7015,5500,5000,5000,5000,5000
2013/12/23,5100,6500,5500,5000,5000,5000,5000
2013/12/24,5000,6408,5000,5000,5000,5000,5000
2013/12/26,5000,6328,5000,5000,5000,5000,5000
2013/12/27,5000,6335,5000,5000,5000,5000,5000
2013/12/30,5000,6667,5000,5000,5000,5000,5000
2013/12/31,5200,6957,5000,5000,5000,5000,6000
2014/01/02,5200,7130,5000,5000,5000,5000,6000
2014/01/03,5200,7310,5000,5000,5000,5000,6000
2014/01/06,5200,7660,5000,5000,5000,5000,6000
2014/01/07,5200,7487,5000,5000,5000,5000,6000
2014/01/08,5200,7373,5000,5000,5000,5000,6000
2014/01/09,5200,7357,5000,5000,5000,5000,6000
2014/01/10,5200,7330,5000,5000,5000,5000,6000
2014/01/13,5200,7173,5000,5000,5000,5000,6000
2014/01/14,5200,7185,5000,5000,5000,5000,6000
2014/01/15,5200,7125,5000,5000,5000,5000,6000
2014/01/16,5200,7082,5000,5000,5000,5000,6000
2014/01/17,5200,7110,5000,5000,5000,5000,6000
2014/01/20,5200,7247,5000,5000,5000,5000,6000
2014/01/21,5200,7295,5000,5000,5000,5000,6000
2014/01/22,5000,7335,5000,5000,5000,5000,5000
2014/01/23,4800,7342,5000,5000,4500,4500,5000
2014/01/24,4600,7355,4500,5000,4500,4500,4500
2014/01/27,4400,7387,4500,4500,4500,4000,4500
2014/01/28,4200,7353,4000,4500,4000,4000,4500
2014/01/29,4400,7310,5000,4500,4000,4000,4500
2014/02/03,4400,7330,5000,4500,4000,4000,4500
2014/02/04,4400,7347,5000,4500,4000,4000,4500
2014/02/05,4400,7380,5000,4500,4000,4000,4500
2014/02/06,4400,7393,5000,4500,4000,4000,4500
2014/02/07,4300,7342,4500,4500,4000,4000,4500
2014/02/10,4300,7197,4500,4500,4000,4000,4500
2014/02/11,4300,7273,4500,4500,4000,4000,4500
2014/02/12,4300,7317,4500,4500,4000,4000,4500
2014/02/13,4100,7313,4000,4000,4000,4000,4500
2014/02/14,4100,7377,4000,4000,4000,4000,4500
2014/02/17,4100,7540,4000,4000,4000,4000,4500
2014/02/18,4100,7477,4000,4000,4000,4000,4500
2014/02/19,4100,7490,4000,4000,4000,4000,4500
2014/02/20,4100,7580,4000,4000,4000,4000,4500
2014/02/21,4100,7585,4000,4000,4000,4000,4500
2014/02/24,4100,7620,4000,4000,4000,4000,4500
2014/02/25,4100,7687,4000,4000,4000,4000,4500
2014/02/26,4000,7690,4000,4000,4000,4000,4000
2014/02/27,4000,7723,4000,4000,4000,4000,4000
2014/02/28,4000,7762,4000,4000,4000,4000,4000
2014/03/03,4040,7920,4200,4000,4000,4000,4000
2014/03/04,4040,7820,4200,4000,4000,4000,4000
2014/03/05,4040,7863,4200,4000,4000,4000,4000
2014/03/06,4040,7973,4200,4000,4000,4000,4000
2014/03/07,4000,7993,4000,4000,4000,4000,4000
2014/03/10,4000,7538,4000,4000,4000,4000,4000
2014/03/11,4000,7363,4000,4000,4000,4000,4000
2014/03/12,4000,7220,4000,4000,4000,4000,4000
2014/03/13,4000,7107,4000,4000,4000,4000,4000
2014/03/14,4000,6988,4000,4000,4000,4000,4000
2014/03/17,4000,6723,4000,4000,4000,4000,4000
2014/03/18,4000,6677,4000,4000,4000,4000,4000
2014/03/19,4000,6567,4000,4000,4000,4000,4000
2014/03/20,4000,6467,4000,4000,4000,4000,4000
2014/03/21,4000,6425,4000,4000,4000,4000,4000
2014/03/24,4000,6433,4000,4000,4000,4000,4000
2014/03/25,3900,6440,3500,4000,4000,4000,4000
2014/03/26,3900,6433,3500,4000,4000,4000,4000
2014/03/27,3800,6453,3500,3500,4000,4000,4000
2014/03/28,3840,6420,3700,3500,4000,4000,4000
2014/03/31,3840,6245,3700,3500,4000,4000,4000
2014/04/01,3840,6153,3700,3500,4000,4000,4000
2014/04/02,3840,6083,3700,3500,4000,4000,4000
2014/04/03,3840,6023,3700,3500,4000,4000,4000
2014/04/04,3800,5967,3500,3500,4000,4000,4000
2014/04/07,3800,5927,3500,3500,4000,4000,4000
2014/04/08,3800,5967,3500,3500,4000,4000,4000
2014/04/09,3800,6050,3500,3500,4000,4000,4000
2014/04/10,3800,6170,3500,3500,4000,4000,4000
2014/04/11,3800,6230,3500,3500,4000,4000,4000
2014/04/14,3800,6473,3500,3500,4000,4000,4000
2014/04/15,3800,6607,3500,3500,4000,4000,4000
2014/04/16,3800,6640,3500,3500,4000,4000,4000
2014/04/17,3800,6667,3500,3500,4000,4000,4000
2014/04/18,3800,6640,3500,3500,4000,4000,4000
2014/04/21,3800,6583,3500,3500,4000,4000,4000
2014/04/22,3800,6580,3500,3500,4000,4000,4000
2014/04/23,3800,6603,3500,3500,4000,4000,4000
2014/04/24,3800,6623,3500,3500,4000,4000,4000
2014/04/25,3800,6640,3500,3500,4000,4000,4000
2014/04/28,3600,6756,3500,3500,4000,3500,3500
2014/04/29,3640,6940,3700,3500,4000,3500,3500
2014/04/30,3740,7192,3700,3500,4000,3500,4000
2014/05/02,3740,7353,3700,3500,4000,3500,4000
2014/05/07,3740,8280,3700,3500,4000,3500,4000
2014/05/08,3740,8392,3700,3500,4000,3500,4000
2014/05/09,3700,8412,3500,3500,4000,3500,4000
2014/05/12,3900,8397,3500,4000,4000,4000,4000
2014/05/13,3900,8273,3500,4000,4000,4000,4000
2014/05/14,3900,8333,3500,4000,4000,4000,4000
2014/05/15,4100,8290,3500,4000,4000,5000,4000
2014/05/16,4100,8290,3500,4000,4000,5000,4000
2014/05/19,4160,8593,3800,4000,4000,5000,4000
2014/05/20,4060,8913,3800,4000,4000,4500,4000
2014/05/21,4200,8990,4000,4000,4000,4500,4500
2014/05/22,4200,9063,4000,4000,4000,4500,4500
2014/05/23,4200,9020,4000,4000,4000,4500,4500
2014/05/26,4200,9555,4000,4000,4000,4500,4500
2014/05/27,4200,9893,4000,4000,4000,4500,4500
2014/05/28,4200,10060,4000,4000,4000,4500,4500
2014/05/29,4200,10067,4000,4000,4000,4500,4500
2014/05/30,4100,9963,4000,4000,4000,4000,4500
2014/06/02,4000,9032,4000,4000,4000,4000,4000
2014/06/03,4000,8933,4000,4000,4000,4000,4000
2014/06/05,4000,8327,4000,4000,4000,4000,4000
2014/06/09,4000,7423,4000,4000,4000,4000,4000
2014/06/10,4000,7217,4000,4000,4000,4000,4000
2014/06/11,4000,6967,4000,4000,4000,4000,4000
2014/06/12,4000,6633,4000,4000,4000,4000,4000
2014/06/13,4000,6385,4000,4000,4000,4000,4000
2014/06/16,4200,6273,4500,4000,4000,4500,4000
2014/06/17,4300,6273,4500,4000,4000,4500,4500
2014/06/18,4200,6227,4500,4000,4000,4500,4000
2014/06/19,4200,6207,4500,4000,4000,4500,4000
2014/06/20,4200,6172,4500,4000,4000,4500,4000
2014/06/23,4200,5942,4500,4000,4000,4500,4000
2014/06/24,4200,5900,4500,4000,4000,4500,4000
2014/06/25,4200,5900,4500,4000,4000,4500,4000
2014/06/26,4200,5907,4500,4000,4000,4500,4000
2014/06/27,4200,5922,4500,4000,4000,4500,4000
2014/06/30,4200,6000,4500,4000,4000,4500,4000
2014/07/01,4500,5907,4500,4500,4500,5000,4000
2014/07/02,4500,5813,4500,4500,4500,5000,4000
2014/07/03,4900,5750,4500,4500,5000,5500,5000
2014/07/04,5600,5717,5000,5500,5500,6500,5500
2014/07/07,5600,5363,5000,5500,5500,6500,5500
2014/07/08,5600,5291,5000,5500,5500,6500,5500
2014/07/09,5500,5191,4500,5500,5500,6500,5500
2014/07/10,5500,5103,4500,5500,5500,6500,5500
2014/07/11,5400,5075,4500,5500,5500,6000,5500
2014/07/14,5200,5011,4500,5500,5500,6000,4500
2014/07/15,5200,4990,4500,5500,5500,6000,4500
2014/07/16,5300,4960,4500,5500,5500,6000,5000
2014/07/17,5300,4927,4500,5500,5500,6000,5000
2014/07/18,5300,4890,4500,5500,5500,6000,5000
2014/07/21,5260,4870,4800,5000,5500,6000,5000
2014/07/22,5300,4900,5000,5000,5500,6000,5000
2014/07/23,5300,4982,5000,5000,5500,6000,5000
2014/07/24,5300,5045,5000,5000,5500,6000,5000
2014/07/25,5300,5205,5000,5000,5500,6000,5000
2014/07/28,5300,5730,5000,5000,5500,6000,5000
2014/07/29,5300,5770,5000,5000,5500,6000,5000
2014/07/30,5300,5807,5000,5000,5500,6000,5000
2014/07/31,5300,5838,5000,5000,5500,6000,5000
2014/08/04,5300,6561,5000,5000,5500,6000,5000
2014/08/05,5600,6776,5000,5000,6000,6000,6000
2014/08/06,5600,6996,5000,5000,6000,6000,6000
2014/08/07,5600,7191,5000,5000,6000,6000,6000
2014/08/08,5600,7406,5000,5000,6000,6000,6000
2014/08/11,5600,8145,5000,5000,6000,6000,6000
2014/08/12,5600,8119,5000,5000,6000,6000,6000
2014/08/13,5200,8080,5000,5000,5000,5000,6000
2014/08/14,5200,8060,5000,5000,5000,5000,6000
2014/08/18,4900,7910,5000,4500,5000,5000,5000
2014/08/19,4900,8183,5000,4500,5000,5000,5000
2014/08/20,4900,8237,5000,4500,5000,5000,5000
2014/08/21,4900,8082,5000,4500,5000,5000,5000
2014/08/22,4900,8078,5000,4500,5000,5000,5000
2014/08/25,4700,8740,4000,4500,5000,5000,5000
2014/08/26,4700,8887,4000,4500,5000,5000,5000
2014/08/27,4500,9080,4000,4500,4500,5000,4500
2014/08/28,4500,9270,4000,4500,4500,5000,4500
2014/08/29,4500,9263,4000,4500,4500,5000,4500
2014/09/01,4500,9710,4000,4500,4500,5000,4500
2014/09/02,4600,9983,4500,4500,4500,5000,4500
2014/09/03,4600,10078,4500,4500,4500,5000,4500
2014/09/04,4860,9958,4800,4500,4500,6000,4500
2014/09/05,4860,9940,4800,4500,4500,6000,4500
2014/09/11,4800,9937,4500,4500,4500,6000,4500
2014/09/12,4860,9963,4800,4500,4500,6000,4500
2014/09/15,4660,9833,4800,4500,4500,5000,4500
2014/09/17,4620,9520,4600,4500,4500,5000,4500
2014/09/18,4620,9473,4600,4500,4500,5000,4500
2014/09/19,4620,9420,4600,4500,4500,5000,4500
2014/09/22,4620,9143,4600,4500,4500,5000,4500
2014/09/23,4620,9057,4600,4500,4500,5000,4500
2014/09/24,4620,8913,4600,4500,4500,5000,4500
2014/09/25,4620,8753,4600,4500,4500,5000,4500
2014/09/26,4620,8720,4600,4500,4500,5000,4500
2014/09/29,4420,8600,4600,4000,4500,4500,4500
2014/09/30,4420,8573,4600,4000,4500,4500,4500
2014/10/01,4420,8497,4600,4000,4500,4500,4500
2014/10/02,4420,8470,4600,4000,4500,4500,4500
2014/10/06,4420,8477,4600,4000,4500,4500,4500
2014/10/07,4420,8413,4600,4000,4500,4500,4500
2014/10/08,4420,8347,4600,4000,4500,4500,4500
2014/10/10,4420,8213,4600,4000,4500,4500,4500
2014/10/13,4420,7843,4600,4000,4500,4500,4500
2014/10/14,4400,7753,4500,4000,4500,4500,4500
2014/10/15,4400,7748,4500,4000,4500,4500,4500
2014/10/16,4400,7755,4500,4000,4500,4500,4500
2014/10/17,4400,7715,4500,4000,4500,4500,4500
2014/10/20,4600,7635,4500,4500,4500,5000,4500
2014/10/21,4600,7550,4500,4500,4500,5000,4500
2014/10/22,4600,7533,4500,4500,4500,5000,4500
2014/10/23,4600,7573,4500,4500,4500,5000,4500
2014/10/24,4600,7620,4500,4500,4500,5000,4500
2014/10/27,4600,7422,4500,4500,4500,5000,4500
2014/10/28,4600,7350,4500,4500,4500,5000,4500
2014/10/29,4600,7230,4500,4500,4500,5000,4500
2014/10/30,4600,7117,4500,4500,4500,5000,4500
2014/10/31,4600,6947,4500,4500,4500,5000,4500
2014/11/03,4600,6613,4500,4500,4500,5000,4500
2014/11/04,4600,6620,4500,4500,4500,5000,4500
2014/11/05,4600,6640,4500,4500,4500,5000,4500
2014/11/06,4600,6653,4500,4500,4500,5000,4500
2014/11/07,4600,6680,4500,4500,4500,5000,4500
2014/11/10,4500,6707,4500,4000,4500,5000,4500
2014/11/11,4400,6660,4500,4000,4500,4500,4500
2014/11/12,4400,6593,4500,4000,4500,4500,4500
2014/11/13,4400,6573,4500,4000,4500,4500,4500
2014/11/14,4400,6500,4500,4000,4500,4500,4500
2014/11/17,4400,6282,4500,4000,4500,4500,4500
2014/11/18,4400,6240,4500,4000,4500,4500,4500
2014/11/19,4400,6220,4500,4000,4500,4500,4500
2014/11/20,4400,6220,4500,4000,4500,4500,4500
2014/11/21,4400,6227,4500,4000,4500,4500,4500
2014/11/24,4400,6297,4500,4000,4500,4500,4500
2014/11/25,4400,6277,4500,4000,4500,4500,4500
2014/11/26,4400,6263,4500,4000,4500,4500,4500
2014/11/27,4400,6290,4500,4000,4500,4500,4500
2014/11/28,4400,6313,4500,4000,4500,4500,4500
2014/12/02,4400,6243,4500,4000,4500,4500,4500
2014/12/03,4400,6250,4500,4000,4500,4500,4500
2014/12/04,4760,6283,4800,4500,4500,5000,5000
2014/12/05,4800,6340,5000,4500,4500,5000,5000
2014/12/08,5000,6708,5000,5000,5000,5000,5000
2014/12/09,5000,6755,5000,5000,5000,5000,5000
2014/12/10,5000,6833,5000,5000,5000,5000,5000
2014/12/11,5000,6973,5000,5000,5000,5000,5000
2014/12/12,5000,7167,5000,5000,5000,5000,5000
2014/12/15,5000,7560,5000,5000,5000,5000,5000
2014/12/16,5000,7540,5000,5000,5000,5000,5000
2014/12/17,5000,7473,5000,5000,5000,5000,5000
2014/12/18,5000,7473,5000,5000,5000,5000,5000
2014/12/19,5000,7470,5000,5000,5000,5000,5000
2014/12/22,5000,6958,5000,5000,5000,5000,5000
2014/12/23,5000,6813,5000,5000,5000,5000,5000
2014/12/24,5000,6713,5000,5000,5000,5000,5000
2014/12/26,5000,6617,5000,5000,5000,5000,5000
2014/12/29,5000,6743,5000,5000,5000,5000,5000
2014/12/30,5000,6880,5000,5000,5000,5000,5000
2014/12/31,5000,7150,5000,5000,5000,5000,5000
2015/01/02,5000,7300,5000,5000,5000,5000,5000
2015/01/05,5000,7787,5000,5000,5000,5000,5000
2015/01/06,5000,7833,5000,5000,5000,5000,5000
2015/01/07,5000,7680,5000,5000,5000,5000,5000
2015/01/08,5000,7600,5000,5000,5000,5000,5000
2015/01/09,5000,7600,5000,5000,5000,5000,5000
2015/01/12,5000,7433,5000,5000,5000,5000,5000
2015/01/13,5000,7460,5000,5000,5000,5000,5000
2015/01/14,5000,7485,5000,5000,5000,5000,5000
2015/01/15,5000,7425,5000,5000,5000,5000,5000
2015/01/16,5000,7373,5000,5000,5000,5000,5000
2015/01/19,5000,7473,5000,5000,5000,5000,5000
2015/01/20,5000,7480,5000,5000,5000,5000,5000
2015/01/21,5000,7475,5000,5000,5000,5000,5000
2015/01/22,5000,7462,5000,5000,5000,5000,5000
2015/01/23,5000,7408,5000,5000,5000,5000,5000
2015/01/26,5000,7353,5000,5000,5000,5000,5000
2015/01/27,5000,7347,5000,5000,5000,5000,5000
2015/01/28,5000,7300,5000,5000,5000,5000,5000
2015/01/29,5000,7250,5000,5000,5000,5000,5000
2015/01/30,5000,7267,5000,5000,5000,5000,5000
2015/02/02,5200,7233,5000,5000,5000,5500,5500
2015/02/03,5200,7243,5000,5000,5000,5500,5500
2015/02/04,5200,7260,5000,5000,5000,5500,5500
2015/02/05,5200,7267,5000,5000,5000,5500,5500
2015/02/06,5200,7267,5000,5000,5000,5500,5500
2015/02/09,5200,7057,5000,5000,5000,5500,5500
2015/02/10,5300,7103,5500,5000,5000,5500,5500
2015/02/11,5400,7180,6000,5000,5000,5500,5500
2015/02/12,5400,7237,6000,5000,5000,5500,5500
2015/02/13,5500,7242,6000,5500,5000,5500,5500
2015/02/16,6200,7507,7000,6000,6000,6000,6000
2015/02/17,6300,7467,7000,6500,6000,6000,6000
2015/02/23,6300,7205,7000,6500,6000,6000,6000
2015/02/24,6900,7173,7500,7000,6000,7000,7000
2015/02/25,6900,7116,7500,7000,6000,7000,7000
2015/02/26,6800,7075,7000,7000,6000,7000,7000
2015/02/27,6700,7090,6500,7000,6000,7000,7000
2015/03/02,6600,7332,6000,7000,6000,7000,7000
2015/03/03,6300,7303,6000,6500,6000,6500,6500
2015/03/04,6300,7224,6000,6500,6000,6500,6500
2015/03/05,6300,7297,6000,6500,6000,6500,6500
2015/03/06,6400,7443,6500,6500,6000,6500,6500
2015/03/09,6100,7188,6000,6500,6000,6000,6000
2015/03/10,6100,7065,6000,6500,6000,6000,6000
2015/03/11,6100,6923,6000,6500,6000,6000,6000
2015/03/12,6000,6780,6000,6000,6000,6000,6000
2015/03/13,6000,6678,6000,6000,6000,6000,6000
2015/03/16,6000,6320,6000,6000,6000,6000,6000
2015/03/17,6000,6277,6000,6000,6000,6000,6000
2015/03/18,6000,6243,6000,6000,6000,6000,6000
2015/03/19,6200,6153,6500,6000,6000,6000,6500
2015/03/20,6000,6087,6000,6000,6000,6000,6000
2015/03/23,6200,6094,6500,6000,6000,6000,6500
2015/03/24,6100,6089,6000,6000,6000,6000,6500
2015/03/25,6000,6096,6000,6000,6000,6000,6000
2015/03/26,6100,6080,6000,6000,6000,6500,6000
2015/03/27,6100,6082,6000,6000,6000,6500,6000
2015/03/30,6100,5890,6000,6000,6000,6500,6000
2015/03/31,5800,5854,5500,6000,6000,6000,5500
2015/04/01,5700,5780,5000,6000,6000,6000,5500
2015/04/02,5800,5739,5500,6000,6000,6000,5500
2015/04/03,5900,5698,6000,6000,6000,6000,5500
2015/04/06,6000,5620,6000,6000,6000,6000,6000
2015/04/07,5800,5659,5500,6000,6000,6000,5500
2015/04/08,5900,5691,5500,6000,6000,6000,6000
2015/04/09,6000,5695,6000,6000,6000,6000,6000
2015/04/10,6000,5702,6000,6000,6000,6000,6000
2015/04/13,6000,5691,6000,6000,6000,6000,6000
2015/04/14,5900,5611,6000,6000,6000,6000,5500
2015/04/15,5900,5535,6000,6000,6000,6000,5500
2015/04/16,5900,5477,6000,6000,6000,6000,5500
2015/04/17,5900,5460,6000,6000,6000,6000,5500
2015/04/20,5800,5265,5500,6000,6000,6000,5500
2015/04/21,5700,5269,5500,5500,6000,6000,5500
2015/04/22,5700,5287,5500,5500,6000,6000,5500
2015/04/23,5700,5306,5500,5500,6000,6000,5500
2015/04/24,5700,5323,5500,5500,6000,6000,5500
2015/04/27,5700,5439,5500,5500,6000,6000,5500
2015/04/28,5600,5519,5000,5500,6000,6000,5500
2015/04/29,5600,5647,5000,5500,6000,6000,5500
2015/04/30,6400,5815,7000,6000,6000,6500,6500
2015/05/04,6900,6175,8000,6000,6000,6500,8000
2015/05/06,6900,6300,7000,6500,6000,7000,8000
2015/05/07,6900,6377,6500,6500,6500,7000,8000
2015/05/08,6900,6442,6500,6500,6500,7000,8000
2015/05/11,7100,6477,7500,6500,6500,7000,8000
2015/05/12,7300,6390,8000,7000,6500,7000,8000
2015/05/13,7300,6373,8000,7000,6500,7000,8000
2015/05/14,7300,6535,8000,7000,6500,7000,8000
2015/05/15,7300,6625,8000,7000,6500,7000,8000
2015/05/18,8400,6805,9000,8000,7000,9000,9000
2015/05/19,9200,6953,10000,9000,8000,9000,10000
2015/05/20,9300,7215,10500,9000,8000,9000,10000
2015/05/21,9800,7271,11000,9000,9000,9000,11000
2015/05/22,10400,7201,11000,10000,10000,10000,11000
2015/05/26,11000,7568,12000,11000,10000,11000,11000
2015/05/27,11000,7827,12000,11000,10000,11000,11000
2015/05/28,11400,7907,13000,11000,11000,11000,11000
2015/05/29,11300,7927,12500,11000,11000,11000,11000
2015/06/01,12000,7090,13000,12000,12000,12000,11000
2015/06/02,11800,6878,12000,12000,12000,12000,11000
2015/06/03,11200,6833,11000,11000,11000,12000,11000
2015/06/04,11000,6713,11000,10000,11000,12000,11000
2015/06/05,11100,6500,11500,10000,11000,12000,11000
2015/06/08,11400,6087,13000,10000,11000,12000,11000
2015/06/09,11200,5983,12000,10000,11000,12000,11000
2015/06/10,11400,5977,12000,10000,11000,12000,12000
2015/06/11,11400,5807,12000,10000,11000,12000,12000
2015/06/12,11000,5573,10000,10000,11000,12000,12000
2015/06/15,11000,5315,10000,10000,11000,12000,12000
2015/06/16,10400,5313,9000,10000,11000,11000,11000
2015/06/17,9600,5347,8000,10000,10000,10000,10000
2015/06/18,8600,5387,7000,9000,9000,9000,9000
2015/06/19,8600,5407,7000,9000,9000,9000,9000
2015/06/22,7800,5255,6000,8000,8000,9000,8000
2015/06/23,7600,5242,6000,8000,8000,8000,8000
2015/06/24,7600,5220,6000,8000,8000,8000,8000
2015/06/25,8000,5207,7000,8000,8000,8000,9000
2015/06/26,8000,5180,7000,8000,8000,8000,9000
2015/06/29,8000,5265,7000,8000,8000,8000,9000
2015/06/30,7500,5253,6500,7000,8000,7000,9000
2015/07/01,6400,5200,5000,6000,7000,6000,8000
2015/07/02,6600,5247,6000,6000,7000,6000,8000
2015/07/03,6800,5333,7000,6000,7000,6000,8000
2015/07/06,7200,5275,7000,7000,7000,7000,8000
2015/07/07,7000,5190,7000,7000,7000,7000,7000
2015/07/08,7000,5144,7000,7000,7000,7000,7000
2015/07/09,7200,5057,8000,7000,7000,7000,7000
2015/07/10,7200,4977,8000,7000,7000,7000,7000
2015/07/13,7600,4914,8000,7000,8000,8000,7000
2015/07/14,7400,4911,7000,7000,8000,8000,7000
2015/07/15,7400,4923,7000,7000,8000,8000,7000
2015/07/16,7300,4920,6500,7000,8000,8000,7000
2015/07/17,7200,4937,6000,7000,8000,8000,7000
2015/07/20,6900,5027,7000,6500,7000,7000,7000
2015/07/21,6800,5027,6500,6500,7000,7000,7000
2015/07/22,6700,5033,6500,6500,7000,7000,6500
2015/07/23,6600,5128,6000,6500,7000,7000,6500
2015/07/24,6600,5225,6000,6500,7000,7000,6500
2015/07/27,6600,5733,6000,6500,7000,7000,6500
2015/07/28,6400,5857,5000,6500,7000,7000,6500
2015/07/29,6500,5917,5000,6500,7000,7000,7000
2015/07/30,6700,5947,6000,6500,7000,7000,7000
2015/07/31,6700,5987,6000,6500,7000,7000,7000
2015/08/03,6900,6517,7000,6500,7000,7000,7000
2015/08/04,6900,6721,7000,6500,7000,7000,7000
2015/08/05,6700,6883,6000,6500,7000,7000,7000
2015/08/06,6700,7070,6000,6500,7000,7000,7000
2015/08/07,6700,7248,6000,6500,7000,7000,7000
2015/08/10,7200,7979,7000,7000,7000,8000,7000
2015/08/11,7200,8145,7000,7000,7000,8000,7000
2015/08/12,7200,8119,7000,7000,7000,8000,7000
2015/08/13,7200,8080,7000,7000,7000,8000,7000
2015/08/17,7200,7853,7000,7000,7000,8000,7000
2015/08/18,7200,7910,7000,7000,7000,8000,7000
2015/08/19,7000,8183,6000,7000,7000,8000,7000
2015/08/20,7000,8237,6000,7000,7000,8000,7000
2015/08/21,7200,8082,7000,7000,7000,8000,7000
2015/08/24,6800,8593,6000,7000,6000,8000,7000
2015/08/25,6800,8740,6000,7000,6000,8000,7000
2015/08/26,6800,8887,6000,7000,6000,8000,7000
2015/08/27,6700,9080,6500,7000,6000,8000,6000
2015/08/28,6900,9270,6500,7000,6500,8000,6500
2015/08/31,7000,9447,6500,7000,7000,8000,6500
2015/09/01,7200,9710,7000,7000,7000,8000,7000
2015/09/02,7400,9983,8000,7000,7000,8000,7000
2015/09/03,7400,10078,8000,7000,7000,8000,7000
2015/09/04,7200,9958,7000,7000,7000,8000,7000
2015/09/07,7300,10033,7000,7000,7000,8500,7000
2015/09/08,7100,10110,6000,7000,7000,8500,7000
2015/09/09,6900,10103,5500,7000,7000,8000,7000
2015/09/10,7000,9990,6000,7000,7000,8000,7000
2015/09/11,6800,9937,6000,7000,7000,8000,6000
2015/09/14,6800,9907,6000,7000,7000,8000,6000
2015/09/15,6500,9833,5500,6500,6500,8000,6000
2015/09/16,6200,9660,5000,6500,6500,7000,6000
2015/09/17,6000,9520,5000,6000,6500,6500,6000
2015/09/18,6000,9473,5000,6000,6500,6500,6000
2015/09/21,6300,9153,6000,6500,6500,6500,6000
2015/09/22,6300,9143,6000,6500,6500,6500,6000
2015/09/23,6300,9057,6000,6500,6500,6500,6000
2015/09/24,6500,8913,7000,6500,6500,6500,6000
2015/09/25,6500,8753,6500,6500,6500,6500,6500
2015/09/30,6500,8573,6500,6500,6500,6500,6500
2015/10/01,6400,8497,6000,6500,6500,6500,6500
2015/10/02,6500,8470,6500,6500,6500,6500,6500
2015/10/05,5600,8490,5000,6000,6000,6000,5000
2015/10/06,5600,8477,5000,6000,6000,6000,5000
2015/10/07,5500,8413,5000,6000,5500,6000,5000
2015/10/08,5300,8347,5000,5500,5500,5500,5000
2015/10/12,5300,7911,5000,5500,5500,5500,5000
