,평균,평년,서울,부산,대구,광주,대전
2018/12/27,1700,1714,1800,1600,1400,1700,2000
2018/12/28,1700,1716,1800,1600,1400,1700,2000
2018/12/31,1700,1719,1800,1600,1400,1700,2000
2019/01/02,1700,1718,1800,1600,1400,1700,2000
2019/01/03,1800,1719,2000,1800,1400,1800,2000
2019/01/04,1860,1720,2000,1800,1700,1800,2000
2019/01/07,1860,1720,2000,1800,1700,1800,2000
2019/01/08,1820,1708,2000,1800,1500,1800,2000
2019/01/09,1720,1706,1800,1800,1400,1800,1800
2019/01/10,1680,1709,1600,1800,1400,1800,1800
2019/01/11,1660,1722,1600,1800,1400,1700,1800
2019/01/14,1600,1716,1500,1600,1400,1700,1800
2019/01/15,1520,1733,1500,1600,1300,1600,1600
2019/01/16,1540,1741,1500,1600,1300,1600,1700
2019/01/17,1540,1748,1500,1600,1300,1600,1700
2019/01/18,1520,1769,1500,1500,1300,1500,1800
2019/01/21,1460,1836,1500,1500,1300,1400,1600
2019/01/22,1500,1882,1500,1500,1500,1400,1600
2019/01/23,1480,1905,1400,1500,1500,1400,1600
2019/01/24,1480,1921,1400,1500,1500,1400,1600
2019/01/25,1460,1953,1400,1500,1500,1400,1500
2019/01/28,1540,1983,1500,1500,1500,1500,1700
2019/01/29,1540,1993,1500,1500,1500,1500,1700
2019/01/30,1600,2010,1700,1500,1500,1600,1700
2019/01/31,1620,2035,1800,1500,1500,1600,1700
2019/02/01,1680,2052,1800,1500,1500,1700,1900
2019/02/07,1640,2125,1800,1500,1300,1700,1900
2019/02/08,1580,2124,1500,1500,1300,1700,1900
2019/02/11,1600,2159,1500,1600,1500,1700,1700
2019/02/12,1580,2156,1500,1600,1500,1600,1700
2019/02/13,1640,2144,1500,1600,1500,1600,2000
2019/02/14,1600,2129,1500,1600,1500,1600,1800
2019/02/15,1600,2122,1500,1600,1500,1600,1800
2019/02/18,1520,2173,1500,1500,1500,1500,1600
2019/02/19,1520,2164,1500,1500,1500,1500,1600
2019/02/20,1560,2147,1500,1500,1600,1500,1700
2019/02/21,1600,2139,1500,1500,1600,1600,1800
2019/02/22,1600,2143,1500,1500,1600,1600,1800
2019/02/25,1560,2187,1400,1500,1600,1600,1700
2019/02/26,1540,2210,1400,1500,1600,1500,1700
2019/02/27,1580,2227,1600,1500,1600,1500,1700
2019/02/28,1580,2240,1600,1500,1600,1500,1700
2019/03/04,1520,2229,1500,1500,1600,1500,1500
2019/03/05,1400,2201,1400,1400,1400,1400,1400
2019/03/06,1360,2177,1300,1400,1400,1300,1400
2019/03/07,1360,2169,1300,1400,1400,1300,1400
2019/03/08,1320,2168,1300,1300,1400,1200,1400
2019/03/11,1320,2127,1300,1300,1400,1200,1400
2019/03/12,1320,2117,1300,1300,1400,1200,1400
2019/03/13,1360,2095,1400,1300,1400,1300,1400
2019/03/14,1340,2075,1400,1200,1400,1300,1400
2019/03/15,1320,2055,1300,1200,1400,1300,1400
2019/03/18,1240,1995,1200,1200,1400,1200,1200
2019/03/19,1240,1995,1200,1200,1400,1200,1200
2019/03/20,1240,1995,1200,1200,1400,1200,1200
2019/03/21,1200,1974,1100,1200,1200,1100,1400
2019/03/22,1180,1941,1000,1200,1200,1100,1400
2019/03/25,1160,1887,1000,1200,1200,1100,1300
2019/03/26,1160,1875,1000,1200,1200,1100,1300
2019/03/27,1160,1848,1000,1200,1200,1100,1300
2019/03/28,1160,1823,1000,1200,1200,1100,1300
2019/03/29,1160,1807,1000,1200,1200,1100,1300
2019/04/01,1180,1770,1000,1200,1200,1200,1300
2019/04/02,1220,1765,1000,1200,1200,1200,1500
2019/04/03,1240,1767,1100,1200,1200,1200,1500
2019/04/04,1160,1763,1100,1100,1100,1200,1300
2019/04/05,1140,1761,1100,1100,1100,1200,1200
2019/04/08,1180,1762,1100,1100,1100,1200,1400
2019/04/09,1220,1767,1200,1100,1100,1200,1500
2019/04/10,1220,1759,1200,1100,1100,1200,1500
2019/04/11,1180,1748,1200,1100,1100,1200,1300
2019/04/12,1200,1739,1200,1100,1200,1200,1300
2019/04/15,1180,1685,1200,1000,1200,1200,1300
2019/04/16,1160,1678,1100,1000,1300,1200,1200
2019/04/17,1180,1663,1100,1000,1200,1200,1400
2019/04/18,1180,1631,1100,1000,1200,1200,1400
2019/04/19,1140,1603,1100,1000,1200,1200,1200
2019/04/22,1140,1522,1100,1000,1200,1200,1200
2019/04/23,1140,1518,1100,1000,1200,1200,1200
2019/04/24,1240,1502,1100,1200,1200,1200,1500
2019/04/25,1240,1477,1100,1200,1200,1200,1500
2019/04/26,1240,1457,1100,1200,1200,1200,1500
2019/04/29,1220,1481,1100,1100,1200,1200,1500
2019/04/30,1280,1497,1400,1100,1200,1200,1500
2019/05/02,1280,1523,1400,1100,1200,1200,1500
2019/05/03,1220,1543,1300,1100,1000,1200,1500
2019/05/07,1280,1592,1300,1200,1200,1200,1500
2019/05/08,1280,1607,1300,1200,1200,1200,1500
2019/05/09,1290,1632,1300,1200,1250,1200,1500
2019/05/10,1290,1642,1300,1200,1250,1200,1500
2019/05/13,1290,1645,1300,1200,1250,1200,1500
2019/05/14,1330,1640,1500,1200,1250,1200,1500
2019/05/15,1420,1631,1500,1200,1500,1200,1700
2019/05/16,1480,1614,1500,1200,1500,1500,1700
2019/05/17,1520,1605,1500,1400,1500,1500,1700
2019/05/20,1580,1634,1800,1400,1500,1500,1700
2019/05/21,1580,1661,1800,1400,1500,1500,1700
2019/05/22,1580,1681,1800,1400,1500,1500,1700
2019/05/23,1540,1685,1800,1400,1500,1500,1500
2019/05/24,1520,1698,1800,1400,1400,1500,1500
2019/05/27,1540,1743,1800,1400,1500,1500,1500
2019/05/28,1610,1762,1800,1500,1550,1600,1600
2019/05/29,1600,1772,1800,1500,1500,1600,1600
2019/05/30,1640,1779,2000,1500,1400,1500,1800
2019/05/31,1700,1753,2000,1500,1600,1600,1800
2019/06/03,1680,1714,2000,1400,1600,1600,1800
2019/06/04,1540,1700,1700,1400,1500,1500,1600
2019/06/05,1480,1690,1700,1400,1400,1400,1500
2019/06/07,1560,1671,1700,1500,1600,1500,1500
2019/06/10,1560,1620,1700,1500,1600,1500,1500
2019/06/11,1560,1612,1700,1500,1600,1500,1500
2019/06/12,1560,1607,1700,1500,1600,1500,1500
2019/06/13,1540,1593,1700,1500,1500,1500,1500
2019/06/14,1540,1577,1700,1500,1500,1500,1500
2019/06/17,1540,1554,1700,1500,1500,1500,1500
2019/06/18,1540,1550,1700,1500,1500,1500,1500
2019/06/19,1540,1545,1700,1500,1500,1500,1500
2019/06/20,1500,1536,1500,1500,1500,1500,1500
2019/06/21,1500,1527,1500,1500,1500,1500,1500
2019/06/24,1500,1499,1500,1500,1500,1500,1500
2019/06/25,1520,1502,1500,1500,1500,1600,1500
2019/06/26,1520,1512,1500,1500,1500,1600,1500
2019/06/27,1580,1519,1500,1500,1600,1600,1700
2019/06/28,1740,1522,1700,1700,1700,1700,1900
2019/07/01,1620,1555,1700,1500,1600,1600,1700
2019/07/02,1620,1556,1700,1500,1600,1600,1700
2019/07/03,1520,1558,1500,1500,1600,1500,1500
2019/07/04,1510,1559,1500,1500,1550,1500,1500
2019/07/05,1510,1559,1500,1500,1550,1500,1500
2019/07/08,1560,1519,1700,1500,1600,1500,1500
2019/07/09,1560,1520,1700,1500,1600,1500,1500
2019/07/10,1620,1520,1700,1500,1600,1600,1700
2019/07/11,1800,1517,1900,1600,1700,1800,2000
2019/07/12,1800,1515,1900,1600,1500,2000,2000
2019/07/15,1780,1522,1900,1600,1500,1900,2000
2019/07/16,1780,1525,1900,1600,1500,1900,2000
2019/07/17,1760,1537,1900,1600,1500,1800,2000
2019/07/18,1780,1545,1900,1600,1600,1800,2000
2019/07/19,1780,1545,1900,1600,1600,1800,2000
2019/07/22,1800,1509,1900,1600,1700,1800,2000
2019/07/23,1700,1497,1700,1600,1700,1700,1800
2019/07/24,1640,1500,1700,1600,1700,1500,1700
2019/07/25,1640,1508,1700,1600,1700,1500,1700
2019/07/26,1580,1516,1700,1600,1600,1500,1500
2019/07/29,1800,1543,2000,1700,1800,1800,1700
2019/07/30,1800,1555,2000,1700,1800,1800,1700
2019/07/31,1800,1561,2000,1700,1800,1800,1700
2019/08/01,1860,1584,2300,1700,1800,1800,1700
2019/08/02,2000,1613,2300,1800,1900,2000,2000
2019/08/05,2040,1742,2300,1800,1900,2000,2200
2019/08/06,2080,1762,2300,1800,1900,2200,2200
2019/08/07,2080,1774,2300,1800,1900,2200,2200
2019/08/08,2240,1794,2300,2000,2000,2300,2600
2019/08/09,2240,1823,2300,2000,2000,2300,2600
2019/08/12,2040,1894,2000,1900,1900,2000,2400
2019/08/13,1940,1905,2000,1900,1900,1900,2000
2019/08/14,1800,1923,1800,1800,1800,1800,1800
2019/08/16,1840,1950,1800,1800,1800,1800,2000
2019/08/19,1880,1987,1800,1800,1800,1800,2200
2019/08/20,1920,2007,1800,1800,1800,1700,2500
2019/08/21,1780,2041,1600,1600,1800,1600,2300
2019/08/22,1760,2083,1600,1600,1800,1600,2200
2019/08/23,1760,2109,1600,1600,1800,1600,2200
2019/08/26,1720,2157,1600,1600,1800,1600,2000
2019/08/27,1680,2168,1600,1600,1800,1600,1800
2019/08/28,1680,2172,1600,1600,1800,1600,1800
2019/08/29,1720,2165,1600,1600,1800,1600,2000
2019/08/30,1720,2194,1600,1600,1800,1600,2000
2019/09/02,1720,2238,1600,1600,1800,1600,2000
2019/09/03,1740,2248,1600,1600,1900,1600,2000
2019/09/04,1760,2250,1600,1600,1900,1700,2000
2019/09/05,1840,2245,1800,1700,1900,1800,2000
2019/09/06,1880,2240,1800,1700,1900,2000,2000
2019/09/09,2040,2200,2000,1800,2100,2100,2200
2019/09/10,2200,2201,2200,2000,2100,2200,2500
2019/09/11,2280,2194,2200,2000,2200,2200,2800
2019/09/16,2120,2177,2000,2000,2100,2000,2500
2019/09/17,2060,2171,2000,1900,2100,2000,2300
2019/09/18,2060,2167,2000,2100,2100,2000,2100
2019/09/19,2060,2174,2000,2100,2100,2000,2100
2019/09/20,1880,2195,1700,1900,2000,1800,2000
2019/09/23,2080,2174,2000,2000,2100,2000,2300
2019/09/24,2180,2164,2300,2000,2100,2200,2300
2019/09/25,2240,2176,2300,2000,2100,2300,2500
2019/09/26,2080,2168,2000,2000,2100,2100,2200
2019/09/27,1940,2133,1800,2000,2000,1900,2000
2019/09/30,1880,2074,1800,1800,2000,1800,2000
2019/10/01,1860,2074,1800,1800,1900,1800,2000
2019/10/02,1820,2077,1800,1800,1900,1800,1800
2019/10/04,2040,2100,2000,2000,2100,2100,2000
2019/10/07,2040,2101,2000,2000,2100,2100,2000
2019/10/08,2020,2097,2000,2100,2100,2100,1800
2019/10/10,2060,2078,2000,2100,2100,2100,2000
2019/10/11,2040,2062,2000,2100,2100,2000,2000
2019/10/14,2040,1999,2000,2100,2100,2000,2000
2019/10/15,2060,1977,2000,2100,2200,2000,2000
2019/10/16,2000,1947,2000,2000,2000,2000,2000
2019/10/17,1980,1893,2000,2000,2000,1900,2000
2019/10/18,1980,1848,2000,2000,2000,1900,2000
2019/10/21,1940,1760,2000,2000,1800,1900,2000
2019/10/22,1900,1763,2000,1800,1800,1900,2000
2019/10/23,1900,1757,2000,1800,1800,1900,2000
2019/10/24,1860,1747,1800,1800,1800,1900,2000
2019/10/25,1800,1749,1800,1800,1800,1800,1800
2019/10/28,1800,1774,1800,1800,1800,1800,1800
2019/10/29,1740,1782,1800,1800,1700,1700,1700
2019/10/30,1740,1795,1800,1800,1700,1700,1700
2019/10/31,1740,1805,1800,1800,1700,1700,1700
2019/11/01,1740,1811,1800,1800,1700,1700,1700
2019/11/04,1840,1799,1800,1800,1800,1800,2000
2019/11/05,1840,1799,1800,1800,1800,1800,2000
2019/11/06,1840,1791,1800,1800,1800,1800,2000
2019/11/07,1840,1793,1800,1800,1800,1800,2000
2019/11/08,1840,1799,1800,1800,1800,1800,2000
2019/11/11,1760,1817,1800,1800,1700,1700,1800
2019/11/12,1760,1826,1800,1800,1700,1700,1800
2019/11/13,1760,1836,1800,1800,1700,1700,1800
2019/11/14,1780,1843,1800,1800,1800,1700,1800
2019/11/15,1780,1828,1800,1800,1800,1700,1800
2019/11/18,1840,1822,1800,1800,1800,1800,2000
2019/11/19,1960,1822,2000,2000,1900,1900,2000
2019/11/20,1960,1817,2000,2000,1900,1900,2000
2019/11/21,2060,1813,2000,2000,1900,2000,2400
2019/11/22,2060,1806,2000,2000,1900,2000,2400
2019/11/25,1940,1843,1800,1900,1900,1900,2200
2019/11/26,1860,1867,1800,1900,1800,1800,2000
2019/11/27,1820,1870,1800,1900,1800,1800,1800
2019/11/28,1820,1856,1800,1900,1800,1800,1800
2019/11/29,1780,1839,1800,1800,1800,1800,1700
2019/12/02,1780,1819,1800,1800,1800,1800,1700
2019/12/03,1780,1817,1800,1800,1800,1800,1700
2019/12/04,1880,1814,1800,1900,1900,1900,1900
2019/12/05,1840,1838,1800,1800,1900,1800,1900
2019/12/09,1840,1871,1800,1800,1800,1800,2000
2019/12/10,1840,1868,1800,1800,1800,1800,2000
2019/12/11,1800,1863,1800,1800,1800,1800,1800
2019/12/12,1740,1855,1700,1700,1800,1700,1800
2019/12/13,1780,1851,1700,1700,1800,1700,2000
2019/12/16,1740,1851,1700,1700,1800,1700,1800
2019/12/17,1720,1848,1700,1700,1700,1700,1800
2019/12/18,1720,1842,1700,1700,1700,1700,1800
2019/12/19,1720,1837,1700,1700,1700,1700,1800
2019/12/20,1720,1823,1700,1700,1700,1700,1800
2019/12/23,1720,1802,1700,1700,1700,1700,1800
2019/12/24,1740,1809,1700,1700,1800,1700,1800
2019/12/26,1680,1809,1700,1700,1800,1700,1500
2019/12/27,1680,1811,1700,1700,1800,1700,1500
2019/12/30,1740,1830,1700,1700,1800,1700,1800
2019/12/31,1920,1840,1900,1900,1900,1900,2000
